# laser 1 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
499319887	4.815153	0	-3.338399	-3.338399	1	5.000000	-5.000000
499321942	5.393507	0	1.238108	1.238108	1	5.000000	-5.000000
499323000	5.434482	0	-0.539460	-0.539460	1	5.000000	-5.000000
499324069	4.147910	0	-2.740457	-2.740457	1	5.000000	-5.000000
499325462	9.041485	0	-2.478160	-2.478160	1	5.000000	-5.000000
499326398	8.582480	0	1.647547	1.647547	1	5.000000	-5.000000
499327443	7.633376	0	1.669978	1.669978	1	5.000000	-5.000000
499328488	5.131330	0	0.729416	0.729416	1	5.000000	-5.000000
499329491	8.242772	0	-1.414269	-1.414269	1	5.000000	-5.000000
499330892	10.009663	0	5.522718	5.522718	0	5.000000	-5.000000
499331953	6.278993	0	2.463663	2.463663	1	5.000000	-5.000000
499332943	3.669678	0	-1.536632	-1.536632	1	5.000000	-5.000000
499333988	6.586654	0	-0.618703	-0.618703	1	5.000000	-5.000000
499334949	4.897716	0	-1.412888	-1.412888	1	5.000000	-5.000000
499336740	2.715626	0	-1.208859	-1.208859	1	5.000000	-5.000000
499337838	5.047678	0	-1.412888	-1.412888	1	5.000000	-5.000000
499338938	6.804367	0	-2.433034	-2.433034	1	5.000000	-5.000000
499339873	5.015033	0	-0.800801	-0.800801	1	5.000000	-5.000000
499340863	8.563263	0	-4.494405	-4.494405	1	5.000000	-5.000000
499342136	7.546401	0	-3.882452	-3.882452	1	5.000000	-5.000000
499343450	11.112440	0	-4.065266	-4.065266	1	5.000000	-5.000000
499344715	3.517710	0	-6.534249	-6.534249	0	5.000000	-5.000000
499346035	8.043103	0	-5.412335	-5.412335	0	5.000000	-5.000000
499347245	2.514658	0	5.524098	5.524098	0	5.000000	-5.000000
499348180	3.564626	0	0.095242	0.095242	1	5.000000	-5.000000
499349174	5.080322	0	2.667692	2.667692	1	5.000000	-5.000000
499350435	4.127507	0	-2.126990	-2.126990	1	5.000000	-5.000000
499353408	5.908406	0	-0.108742	-0.108742	1	5.000000	-5.000000
499356176	15.354921	0	6.584624	6.584624	0	5.000000	-5.000000
499357255	7.214926	0	4.582898	4.582898	1	5.000000	-5.000000
499358300	4.451958	0	-1.944601	-1.944601	1	5.000000	-5.000000
499359306	5.318016	0	-2.535048	-2.535048	1	5.000000	-5.000000
499360348	2.594681	0	-3.168507	-3.168507	1	5.000000	-5.000000
499361601	5.095624	0	-1.208859	-1.208859	1	5.000000	-5.000000
499362921	6.078024	0	2.565677	2.565677	1	5.000000	-5.000000
499364305	4.311209	0	3.257000	3.257000	1	5.000000	-5.000000
499365781	3.995033	0	-4.494405	-4.494405	1	5.000000	-5.000000
499367212	7.159850	0	-8.676084	-8.676084	0	5.000000	-5.000000
499368312	4.695720	0	-1.026672	-1.026672	1	5.000000	-5.000000
499369357	5.877809	0	1.319148	1.319148	1	5.000000	-5.000000
499370677	8.804984	0	6.622741	6.622741	0	5.000000	-5.000000
499371652	5.991020	0	-1.536632	-1.536632	1	5.000000	-5.000000
499372725	4.122641	0	-0.538654	-0.538654	1	5.000000	-5.000000
499374044	4.638604	0	-5.718311	-5.718311	0	5.000000	-5.000000
499375352	8.745829	0	-5.412335	-5.412335	0	5.000000	-5.000000
499376423	5.767415	0	1.908623	1.908623	1	5.000000	-5.000000
499377937	7.078257	0	8.866569	8.866569	0	5.000000	-5.000000
499378983	5.844151	0	-1.944601	-1.944601	1	5.000000	-5.000000
499380279	3.580945	0	3.460984	3.460984	1	5.000000	-5.000000
