# laser 2 log-file
# log-file start-timestamp: 08.11.2011, 10:45
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
489231834	0.997065	0	-3.433358	-3.433358	0	2.000000	-2.000000
489232824	1.190990	0	-3.547836	-3.547836	0	2.000000	-2.000000
489233827	0.678047	0	-2.473103	-2.473103	0	2.000000	-2.000000
489234859	0.981380	0	-4.401210	-4.401210	0	2.000000	-2.000000
489235904	0.909376	0	-4.401210	-4.401210	0	2.000000	-2.000000
489236894	0.848574	0	-3.547836	-3.547836	0	2.000000	-2.000000
489237937	0.638430	0	-3.067813	-3.067813	0	2.000000	-2.000000
489239006	0.321082	0	-1.841088	-1.841088	1	2.000000	-2.000000
489239865	0.458789	0	-2.579798	-2.579798	0	2.000000	-2.000000
489240923	0.714323	0	-2.313061	-2.313061	0	2.000000	-2.000000
489241904	1.054147	0	-1.779586	-1.779586	1	2.000000	-2.000000
489242945	1.019471	0	-3.433358	-3.433358	0	2.000000	-2.000000
489243972	1.029298	0	-3.478908	-3.478908	0	2.000000	-2.000000
489244929	0.754334	0	-3.166621	-3.166621	0	2.000000	-2.000000
489245970	0.681397	0	-3.905782	-3.905782	0	2.000000	-2.000000
489247015	0.636969	0	-3.326663	-3.326663	0	2.000000	-2.000000
489248025	0.747399	0	-4.767046	-4.767046	0	2.000000	-2.000000
489249090	0.946918	0	-3.113273	-3.113273	0	2.000000	-2.000000
489250095	0.932515	0	-3.113273	-3.113273	0	2.000000	-2.000000
489251085	0.933378	0	-4.827897	-4.827897	0	2.000000	-2.000000
489252075	0.903173	0	-2.366408	-2.366408	0	2.000000	-2.000000
489253069	1.313662	0	-2.481119	-2.481119	0	2.000000	-2.000000
489254055	0.428914	0	-1.992976	-1.992976	1	2.000000	-2.000000
489255100	0.792038	0	-2.694462	-2.694462	0	2.000000	-2.000000
489256091	0.800746	0	-4.446961	-4.446961	0	2.000000	-2.000000
489257521	0.629501	0	-2.526451	-2.526451	0	2.000000	-2.000000
489258456	0.738702	0	-2.961141	-2.961141	0	2.000000	-2.000000
489259501	0.742597	0	-2.633146	-2.633146	0	2.000000	-2.000000
489260494	0.530274	0	-2.313061	-2.313061	0	2.000000	-2.000000
489261482	0.540410	0	-2.366408	-2.366408	0	2.000000	-2.000000
489262526	0.888770	0	-1.139415	-1.139415	1	2.000000	-2.000000
489263510	0.624563	0	-0.987715	-0.987715	1	2.000000	-2.000000
489264506	1.637411	0	-2.001096	-2.001096	0	2.000000	-2.000000
489265551	0.433182	0	-2.419756	-2.419756	0	2.000000	-2.000000
489266706	0.873832	0	-2.366408	-2.366408	0	2.000000	-2.000000
489267641	0.792211	0	-1.459500	-1.459500	1	2.000000	-2.000000
489269015	0.552147	0	-0.339203	-0.339203	1	2.000000	-2.000000
489270006	0.528674	0	-0.019118	-0.019118	1	2.000000	-2.000000
489270996	0.360096	0	-0.605940	-0.605940	1	2.000000	-2.000000
489272041	0.580421	0	-1.459500	-1.459500	1	2.000000	-2.000000
489273005	0.925579	0	-0.712635	-0.712635	1	2.000000	-2.000000
489274077	0.296612	0	-1.032720	-1.032720	1	2.000000	-2.000000
489275177	0.389885	0	-0.561028	-0.561028	1	2.000000	-2.000000
489276222	1.014136	0	0.461010	0.461010	1	2.000000	-2.000000
489277652	0.803947	0	0.834443	0.834443	1	2.000000	-2.000000
489278862	0.704567	0	0.665697	0.665697	1	2.000000	-2.000000
489279146	0.842891	0	0.087577	0.087577	1	2.000000	-2.000000
