# laser 2 log-file
# log-file start-timestamp: 15.01.2012, 22:28
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1031099888	8.803846	0	-0.804879	-0.804879	1	2.000000	-2.000000
1031100163	3.051790	0	0.331194	0.331194	1	2.000000	-2.000000
1031100383	5.585173	0	0.888324	0.888324	1	2.000000	-2.000000
1031100668	6.870767	0	0.248249	0.248249	1	2.000000	-2.000000
1031100884	6.156357	0	1.159338	1.159338	1	2.000000	-2.000000
1031101153	9.090105	0	-1.391973	-1.391973	1	2.000000	-2.000000
1031101656	7.490076	0	-0.410356	-0.410356	1	2.000000	-2.000000
1031102208	6.210981	0	-0.986972	-0.986972	1	2.000000	-2.000000
1031102472	8.744807	0	0.145093	0.145093	1	2.000000	-2.000000
1031102748	8.350755	0	2.960033	2.960033	0	2.000000	-2.000000
1031103023	4.111977	0	0.108464	0.108464	1	2.000000	-2.000000
1031103573	8.987240	0	-0.445914	-0.445914	1	2.000000	-2.000000
1031103837	4.682663	0	0.961961	0.961961	1	2.000000	-2.000000
1031104343	11.147211	0	0.772644	0.772644	1	2.000000	-2.000000
1031104935	5.398656	0	1.739471	1.739471	1	2.000000	-2.000000
1031105169	2.553482	0	1.280599	1.280599	1	2.000000	-2.000000
1031105444	10.292197	0	-4.687626	-4.687626	0	2.000000	-2.000000
1031105998	11.552814	0	0.555744	0.555744	1	2.000000	-2.000000
1031106227	6.202635	0	0.927950	0.927950	1	2.000000	-2.000000
1031106819	7.052868	0	2.399621	2.399621	0	2.000000	-2.000000
1031107094	5.795190	0	1.696253	1.696253	1	2.000000	-2.000000
1031107328	1.955597	0	0.398592	0.398592	1	2.000000	-2.000000
1031107589	9.298839	0	1.301727	1.301727	1	2.000000	-2.000000
1031107809	2.217839	0	-4.121372	-4.121372	0	2.000000	-2.000000
1031108034	5.678440	0	0.628044	0.628044	1	2.000000	-2.000000
1031108304	6.557670	0	-1.877625	-1.877625	1	2.000000	-2.000000
1031108854	7.923580	0	0.523022	0.523022	1	2.000000	-2.000000
1031109129	7.214213	0	-0.552339	-0.552339	1	2.000000	-2.000000
1031109352	6.812289	0	0.316731	0.316731	1	2.000000	-2.000000
1031109624	3.850173	0	-0.739102	-0.739102	1	2.000000	-2.000000
1031109899	6.920358	0	-1.517806	-1.517806	1	2.000000	-2.000000
1031110121	10.461949	0	0.500951	0.500951	1	2.000000	-2.000000
1031110368	4.318789	0	-1.361030	-1.361030	1	2.000000	-2.000000
1031111136	6.946492	0	0.821068	0.821068	1	2.000000	-2.000000
1031111415	6.868682	0	-4.080936	-4.080936	0	2.000000	-2.000000
