#Laser3  
-123.706177 26.000000 
-122.704508 21.000000 
-121.702838 16.000000 
-120.701169 12.000000 
-119.699499 17.000000 
-118.697830 22.000000 
-117.696160 18.000000 
-116.694491 24.000000 
-115.692821 25.000000 
-114.691152 31.000000 
-113.689482 24.000000 
-112.687813 14.000000 
-111.686144 16.000000 
-110.684474 32.000000 
-109.682805 25.000000 
-108.681135 19.000000 
-107.679466 15.000000 
-106.677796 24.000000 
-105.676127 36.000000 
-104.674457 18.000000 
-103.672788 25.000000 
-102.671119 29.000000 
-101.669449 30.000000 
-100.667780 28.000000 
-99.666110 34.000000 
-98.664441 22.000000 
-97.662771 27.000000 
-96.661102 19.000000 
-95.659432 30.000000 
-94.657763 34.000000 
-93.656093 26.000000 
-92.654424 35.000000 
-91.652755 40.000000 
-90.651085 21.000000 
-89.649416 33.000000 
-88.647746 42.000000 
-87.646077 31.000000 
-86.644407 41.000000 
-85.642738 45.000000 
-84.641068 36.000000 
-83.639399 44.000000 
-82.637730 46.000000 
-81.636060 42.000000 
-80.634391 60.000000 
-79.632721 52.000000 
-78.631052 35.000000 
-77.629382 37.000000 
-76.627713 49.000000 
-75.626043 37.000000 
-74.624374 50.000000 
-73.622705 63.000000 
-72.621035 39.000000 
-71.619366 48.000000 
-70.617696 56.000000 
-69.616027 43.000000 
-68.614357 60.000000 
-67.612688 42.000000 
-66.611018 50.000000 
-65.609349 62.000000 
-64.607679 56.000000 
-63.606010 75.000000 
-62.604341 54.000000 
-61.602671 67.000000 
-60.601002 34.000000 
-59.599332 48.000000 
-58.597663 66.000000 
-57.595993 49.000000 
-56.594324 66.000000 
-55.592654 101.000000 
-54.590985 98.000000 
-53.589316 101.000000 
-52.587646 87.000000 
-51.585977 59.000000 
-50.584307 98.000000 
-49.582638 90.000000 
-48.580968 109.000000 
-47.579299 115.000000 
-46.577629 99.000000 
-45.575960 139.000000 
-44.574290 147.000000 
-43.572621 138.000000 
-42.570952 149.000000 
-41.569282 129.000000 
-40.567613 111.000000 
-39.565943 122.000000 
-38.564274 164.000000 
-37.562604 161.000000 
-36.560935 139.000000 
-35.559265 167.000000 
-34.557596 141.000000 
-33.555927 206.000000 
-32.554257 156.000000 
-31.552588 157.000000 
-30.550918 218.000000 
-29.549249 190.000000 
-28.547579 170.000000 
-27.545910 218.000000 
-26.544240 217.000000 
-25.542571 178.000000 
-24.540902 260.000000 
-23.539232 234.000000 
-22.537563 272.000000 
-21.535893 285.000000 
-20.534224 224.000000 
-19.532554 277.000000 
-18.530885 173.000000 
-17.529215 275.000000 
-16.527546 285.000000 
-15.525876 292.000000 
-14.524207 249.000000 
-13.522538 383.000000 
-12.520868 236.000000 
-11.519199 268.000000 
-10.517529 348.000000 
-9.515860 377.000000 
-8.514190 379.000000 
-7.512521 253.000000 
-6.510851 418.000000 
-5.509182 352.000000 
-4.507513 252.000000 
-3.505843 427.000000 
-2.504174 325.000000 
-1.502504 386.000000 
-0.500835 433.000000 
0.500835 287.000000 
1.502504 362.000000 
2.504174 381.000000 
3.505843 232.000000 
4.507513 344.000000 
5.509182 408.000000 
6.510851 271.000000 
7.512521 359.000000 
8.514190 290.000000 
9.515860 199.000000 
10.517529 302.000000 
11.519199 289.000000 
12.520868 332.000000 
13.522538 304.000000 
14.524207 337.000000 
15.525876 192.000000 
16.527546 233.000000 
17.529215 294.000000 
18.530885 149.000000 
19.532554 200.000000 
20.534224 258.000000 
21.535893 152.000000 
22.537563 251.000000 
23.539232 165.000000 
24.540902 133.000000 
25.542571 192.000000 
26.544240 165.000000 
27.545910 118.000000 
28.547579 172.000000 
29.549249 148.000000 
30.550918 129.000000 
31.552588 175.000000 
32.554257 131.000000 
33.555927 106.000000 
34.557596 152.000000 
35.559265 135.000000 
36.560935 103.000000 
37.562604 116.000000 
38.564274 96.000000 
39.565943 70.000000 
40.567613 86.000000 
41.569282 56.000000 
42.570952 107.000000 
43.572621 88.000000 
44.574290 63.000000 
45.575960 90.000000 
46.577629 91.000000 
47.579299 78.000000 
48.580968 69.000000 
49.582638 57.000000 
50.584307 82.000000 
51.585977 65.000000 
52.587646 69.000000 
53.589316 103.000000 
54.590985 49.000000 
55.592654 57.000000 
56.594324 93.000000 
57.595993 60.000000 
58.597663 56.000000 
59.599332 65.000000 
60.601002 52.000000 
61.602671 59.000000 
62.604341 54.000000 
63.606010 48.000000 
64.607679 56.000000 
65.609349 41.000000 
66.611018 33.000000 
67.612688 46.000000 
68.614357 61.000000 
69.616027 26.000000 
70.617696 49.000000 
71.619366 49.000000 
72.621035 34.000000 
73.622705 57.000000 
74.624374 23.000000 
75.626043 36.000000 
76.627713 40.000000 
77.629382 31.000000 
78.631052 26.000000 
79.632721 39.000000 
80.634391 31.000000 
81.636060 44.000000 
82.637730 36.000000 
83.639399 31.000000 
84.641068 43.000000 
85.642738 32.000000 
86.644407 30.000000 
87.646077 29.000000 
88.647746 32.000000 
89.649416 29.000000 
90.651085 24.000000 
91.652755 19.000000 
92.654424 31.000000 
93.656093 29.000000 
94.657763 37.000000 
95.659432 18.000000 
96.661102 17.000000 
97.662771 26.000000 
98.664441 17.000000 
99.666110 30.000000 
100.667780 26.000000 
101.669449 27.000000 
102.671119 38.000000 
103.672788 31.000000 
104.674457 14.000000 
105.676127 31.000000 
106.677796 21.000000 
107.679466 19.000000 
108.681135 37.000000 
109.682805 20.000000 
110.684474 15.000000 
111.686144 31.000000 
112.687813 15.000000 
113.689482 12.000000 
114.691152 19.000000 
115.692821 19.000000 
116.694491 18.000000 
117.696160 27.000000 
118.697830 6.000000 
119.699499 21.000000 
120.701169 18.000000 
121.702838 17.000000 
122.704508 15.000000 
123.706177 16.000000 
124.707846 10.000000 
125.709516 12.000000 
126.711185 18.000000 
127.712855 19.000000 
128.714524 19.000000 
129.716194 12.000000 
130.717863 16.000000 
131.719533 7.000000 
132.721202 15.000000 
133.722871 16.000000 
134.724541 13.000000 
135.726210 12.000000 
136.727880 11.000000 
137.729549 12.000000 
138.731219 17.000000 
139.732888 14.000000 
140.734558 12.000000 
141.736227 14.000000 
142.737896 10.000000 
143.739566 7.000000 
144.741235 17.000000 
145.742905 13.000000 
146.744574 4.000000 
147.746244 11.000000 
148.747913 6.000000 
149.749583 16.000000 
150.751252 10.000000 
151.752922 10.000000 
152.754591 11.000000 
153.756260 5.000000 
154.757930 6.000000 
155.759599 5.000000 
156.761269 3.000000 
157.762938 9.000000 
158.764608 10.000000 
159.766277 12.000000 
160.767947 19.000000 
161.769616 10.000000 
162.771285 12.000000 
163.772955 10.000000 
164.774624 5.000000 
165.776294 7.000000 
166.777963 5.000000 
167.779633 10.000000 
168.781302 12.000000 
169.782972 14.000000 
170.784641 9.000000 
171.786311 17.000000 
172.787980 9.000000 
173.789649 5.000000 
174.791319 7.000000 
175.792988 6.000000 
176.794658 14.000000 
177.796327 4.000000 
178.797997 5.000000 
179.799666 9.000000 
180.801336 7.000000 
181.803005 7.000000 
182.804674 7.000000 
183.806344 8.000000 
184.808013 8.000000 
185.809683 8.000000 
186.811352 7.000000 
187.813022 14.000000 
188.814691 5.000000 
189.816361 5.000000 
190.818030 4.000000 
191.819699 4.000000 
192.821369 6.000000 
193.823038 14.000000 
194.824708 13.000000 
195.826377 9.000000 
196.828047 5.000000 
197.829716 3.000000 
198.831386 9.000000 
199.833055 6.000000 
200.834725 11.000000 
201.836394 2.000000 
202.838063 5.000000 
203.839733 6.000000 
204.841402 8.000000 
205.843072 5.000000 
206.844741 10.000000 
207.846411 3.000000 
208.848080 7.000000 
209.849750 4.000000 
210.851419 6.000000 
211.853088 6.000000 
212.854758 5.000000 
213.856427 4.000000 
214.858097 7.000000 
215.859766 4.000000 
216.861436 7.000000 
217.863105 4.000000 
218.864775 4.000000 
219.866444 2.000000 
220.868114 6.000000 
221.869783 4.000000 
222.871452 2.000000 
223.873122 5.000000 
224.874791 7.000000 
225.876461 3.000000 
226.878130 8.000000 
227.879800 7.000000 
228.881469 4.000000 
229.883139 5.000000 
230.884808 10.000000 
231.886477 6.000000 
232.888147 2.000000 
233.889816 3.000000 
234.891486 3.000000 
235.893155 5.000000 
236.894825 6.000000 
237.896494 8.000000 
238.898164 2.000000 
239.899833 8.000000 
240.901503 5.000000 
241.903172 2.000000 
242.904841 6.000000 
243.906511 3.000000 
244.908180 4.000000 
245.909850 9.000000 
246.911519 4.000000 
247.913189 6.000000 
248.914858 3.000000 
249.916528 2.000000 
250.918197 1.000000 
251.919866 7.000000 
252.921536 6.000000 
253.923205 4.000000 
254.924875 4.000000 
255.926544 4.000000 
256.928214 3.000000 
257.929883 7.000000 
258.931553 2.000000 
259.933222 9.000000 
260.934891 5.000000 
261.936561 2.000000 
262.938230 5.000000 
263.939900 2.000000 
264.941569 5.000000 
265.943239 4.000000 
266.944908 4.000000 
267.946578 4.000000 
268.948247 4.000000 
269.949917 4.000000 
270.951586 6.000000 
271.953255 3.000000 
272.954925 6.000000 
273.956594 3.000000 
274.958264 6.000000 
275.959933 2.000000 
276.961603 4.000000 
277.963272 6.000000 
278.964942 3.000000 
279.966611 1.000000 
280.968280 4.000000 
281.969950 3.000000 
282.971619 4.000000 
283.973289 0.000000 
284.974958 4.000000 
285.976628 3.000000 
286.978297 9.000000 
287.979967 2.000000 
288.981636 4.000000 
289.983306 3.000000 
290.984975 5.000000 
291.986644 2.000000 
292.988314 6.000000 
293.989983 6.000000 
294.991653 2.000000 
295.993322 6.000000 
296.994992 3.000000 
297.996661 8.000000 
298.998331 1.000000 
300.000000 5.000000 
