379.522969	65
379.522966	91
379.522980	81
379.523006	93
379.523028	88
379.523036	66
379.523059	82
379.523076	78
379.523093	71
379.523115	71
379.523133	79
379.523182	79
379.523209	77
379.523230	89
379.523255	91
379.523278	86
379.523339	83
379.523368	109
379.523375	94
379.523384	80
379.523398	90
379.523416	100
379.523449	73
379.523477	92
379.523500	94
379.523536	97
379.523570	103
379.523610	100
379.523630	87
379.523657	86
379.523674	108
379.523694	91
379.523746	82
379.523789	94
379.523815	87
379.523840	93
379.523941	88
379.523965	112
379.523995	101
379.524059	96
379.524085	125
379.524163	104
379.524191	121
379.524203	116
379.524213	94
379.524238	120
379.524261	121
379.524289	120
379.524291	110
379.524309	120
379.524324	142
379.524331	122
379.524354	127
379.524376	117
379.524391	120
379.524406	140
379.524420	142
379.524458	124
379.524477	134
379.524508	150
379.524541	167
379.524566	154
379.524604	142
379.524631	158
379.524670	146
379.524694	167
379.524726	184
379.524758	143
379.524792	177
379.524819	173
379.524828	148
379.524851	159
379.524888	182
379.524932	156
379.524970	170
379.524979	172
379.524984	216
379.524988	175
379.525004	201
379.525057	189
379.525097	183
379.525126	190
379.525167	230
379.525209	238
379.525265	239
379.525303	242
379.525329	258
379.525344	229
379.525398	276
379.525425	294
379.525469	281
379.525489	319
379.525502	301
379.525513	287
379.525546	277
379.525575	283
379.525611	262
379.525631	307
379.525638	247
379.525666	245
379.525685	244
379.525719	298
379.525737	220
379.525769	258
379.525796	277
379.525816	265
379.525841	232
379.525888	217
379.525901	190
379.525927	217
379.525934	207
379.525951	207
379.525979	190
379.526005	188
379.526058	134
379.526094	119
379.526119	123
379.526152	92
379.526156	82
379.526187	86
379.526199	98
379.526237	76
379.526270	112
379.526332	81
379.526341	115
379.526354	144
379.526359	153
379.526380	139
379.526429	131
379.526452	162
379.526479	167
379.526489	145
379.526520	161
379.526543	149
379.526574	158
379.526585	156
379.526633	149
379.526644	202
379.526646	197
379.526682	174
379.526690	182
379.526714	204
379.526744	218
379.526755	182
379.526790	207
379.526800	222
379.526832	231
379.526870	197
379.526884	221
