# laser 2 log-file
# log-file start-timestamp: 07.11.2011, 20:18
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
443008638	1.002154	0	-52.090245	-52.090245	0	2.000000	-2.000000
443010004	0.481931	0	-52.638493	-52.638493	0	2.000000	-2.000000
443011391	1.053492	0	-52.625012	-52.625012	0	2.000000	-2.000000
443013530	1.145722	0	-51.675701	-51.675701	0	2.000000	-2.000000
443014900	1.079932	0	-52.531516	-52.531516	0	2.000000	-2.000000
443016330	0.671815	0	-52.264074	-52.264074	0	2.000000	-2.000000
443017705	1.023769	0	-51.996631	-51.996631	0	2.000000	-2.000000
443019135	0.422559	0	-52.264074	-52.264074	0	2.000000	-2.000000
443020510	0.665931	0	-52.424539	-52.424539	0	2.000000	-2.000000
443021803	1.080703	0	-52.865980	-52.865980	0	2.000000	-2.000000
443023260	0.893792	0	-52.371050	-52.371050	0	2.000000	-2.000000
443024635	0.949955	0	-52.959423	-52.959423	0	2.000000	-2.000000
443026010	1.115234	0	-52.852446	-52.852446	0	2.000000	-2.000000
443027440	0.328954	0	-52.852446	-52.852446	0	2.000000	-2.000000
443028988	0.819798	0	-52.518059	-52.518059	0	2.000000	-2.000000
443030347	0.561217	0	-52.598479	-52.598479	0	2.000000	-2.000000
443031699	0.526861	0	-52.745469	-52.745469	0	2.000000	-2.000000
443033076	0.578210	0	-52.905935	-52.905935	0	2.000000	-2.000000
443034444	1.260723	0	-52.852446	-52.852446	0	2.000000	-2.000000
443035321	0.868117	0	-52.852446	-52.852446	0	2.000000	-2.000000
443036704	0.470060	0	-52.731966	-52.731966	0	2.000000	-2.000000
443038134	1.172467	0	-52.531516	-52.531516	0	2.000000	-2.000000
443039482	1.017885	0	-53.012912	-53.012912	0	2.000000	-2.000000
443040895	0.902152	0	-52.945873	-52.945873	0	2.000000	-2.000000
443042204	0.709101	0	-52.945873	-52.945873	0	2.000000	-2.000000
443043580	1.229164	0	-53.280354	-53.280354	0	2.000000	-2.000000
443045230	0.723164	0	-52.638493	-52.638493	0	2.000000	-2.000000
443046661	1.264725	0	-52.518059	-52.518059	0	2.000000	-2.000000
443048032	0.534884	0	-53.280354	-53.280354	0	2.000000	-2.000000
443049411	0.970068	0	-52.036768	-52.036768	0	2.000000	-2.000000
443050738	1.135311	0	-52.678489	-52.678489	0	2.000000	-2.000000
443052137	0.765252	0	-52.945873	-52.945873	0	2.000000	-2.000000
443053452	1.038518	0	-52.678489	-52.678489	0	2.000000	-2.000000
443054867	1.091460	0	-53.052826	-53.052826	0	2.000000	-2.000000
443056202	0.426210	0	-52.678489	-52.678489	0	2.000000	-2.000000
443057577	1.340420	0	-53.387331	-53.387331	0	2.000000	-2.000000
443058897	0.829424	0	-53.052826	-53.052826	0	2.000000	-2.000000
443060327	0.746000	0	-53.106303	-53.106303	0	2.000000	-2.000000
443061757	1.140659	0	-53.320210	-53.320210	0	2.000000	-2.000000
443063191	1.246008	0	-53.641070	-53.641070	0	2.000000	-2.000000
443064783	1.193066	0	-52.945873	-52.945873	0	2.000000	-2.000000
443066320	0.962046	0	-52.999349	-52.999349	0	2.000000	-2.000000
443067643	1.210178	0	-53.480640	-53.480640	0	2.000000	-2.000000
443069018	0.699476	0	-53.480640	-53.480640	0	2.000000	-2.000000
443070338	0.850466	0	-53.119889	-53.119889	0	2.000000	-2.000000
443072428	0.759370	0	-53.266733	-53.266733	0	2.000000	-2.000000
443073904	1.041727	0	-53.106303	-53.106303	0	2.000000	-2.000000
443075288	0.649208	0	-53.427163	-53.427163	0	2.000000	-2.000000
443076608	1.118198	0	-53.373686	-53.373686	0	2.000000	-2.000000
443077928	1.142263	0	-52.625012	-52.625012	0	2.000000	-2.000000
443079400	0.665785	0	-52.892396	-52.892396	0	2.000000	-2.000000
443080281	0.805894	0	-53.106303	-53.106303	0	2.000000	-2.000000
443081567	0.855628	0	-53.213256	-53.213256	0	2.000000	-2.000000
443082979	0.949747	0	-53.320210	-53.320210	0	2.000000	-2.000000
443084314	0.625143	0	-52.411105	-52.411105	0	2.000000	-2.000000
