387.894954	5103
387.894954	5294
387.894981	5296
387.894987	5187
387.894999	5187
387.895018	4374
387.895028	4962
387.895038	4595
387.895046	4273
387.895057	5102
387.895067	5122
387.895084	5189
387.895093	5135
387.895107	5186
387.895117	5377
387.895130	5331
387.895140	5408
387.895146	4668
387.895154	4843
387.895164	4986
387.895179	5026
387.895199	5103
387.895215	5573
387.895226	5362
387.895235	4874
387.895242	5287
387.895268	5191
387.895276	5191
387.895291	5094
387.895322	5182
387.895337	4950
387.895345	4873
387.895345	5029
387.895345	5128
387.895347	5456
387.895355	5245
387.895371	4754
387.895394	3886
387.895402	3608
387.895407	4717
387.895418	5383
387.895430	5083
387.895459	5101
387.895486	5394
387.895504	4627
387.895539	4568
387.895558	4954
387.895576	5047
387.895616	5100
387.895669	5213
387.895721	5419
387.895778	5304
387.895813	4582
387.895889	4794
387.895969	5224
387.896009	5384
387.896044	5443
387.896126	5430
387.896194	4790
387.896211	5515
387.896216	5279
387.896253	5191
387.896295	4821
387.896326	5201
387.896375	4750
387.896420	4988
387.896472	5157
387.896510	4959
387.896560	4242
387.896629	4842
387.896663	4891
387.896708	5113
387.896742	5046
387.896774	5208
387.896827	5011
387.896854	4577
387.896920	4397
387.896975	4230
387.897019	4491
387.897076	4963
387.897101	4585
387.897157	4903
387.897182	4973
387.897235	5224
387.897317	4798
387.897383	4639
387.897449	4961
387.897472	4891
387.897491	4973
387.897527	4973
387.897560	4822
387.897604	4630
387.897662	4868
387.897742	4882
387.897767	5014
387.897797	4967
387.897829	4975
387.897897	4770
387.897913	4840
387.897954	4874
387.898023	4612
387.898056	4758
387.898080	4570
387.898132	4439
387.898172	4073
387.898189	4602
387.898214	4553
387.898231	4431
387.898259	4499
387.898285	4856
387.898294	4674
387.898292	4553
387.898329	4808
387.898370	4676
387.898439	4686
387.898460	4628
387.898501	4439
387.898578	4366
387.898646	4218
387.898671	4005
387.898701	4358
387.898733	4452
387.898749	4765
387.898748	4560
387.898749	4331
387.898785	4480
387.898859	4775
387.898894	4541
387.898950	4413
387.899014	4431
387.899059	4198
387.899133	4573
387.899177	4555
387.899207	4418
387.899257	4333
387.899286	4368
387.899333	4381
387.899404	4684
387.899498	4531
387.899585	4172
387.899603	4258
387.899674	4291
387.899785	4181
387.899846	4188
387.899871	4211
387.899913	4221
387.899956	3714
387.899969	4096
387.899992	3916
387.900018	4246
387.900063	4207
387.900137	4158
387.900178	4209
387.900337	4050
387.900375	3994
387.900575	3633
387.900714	3860
387.900758	3809
387.900810	3822
387.900830	3851
387.900886	3798
387.900930	3785
387.901002	3620
387.901050	3840
387.901133	3592
387.901179	3535
387.901230	3764
387.901282	3576
387.901307	3822
387.901466	3563
387.901493	3520
387.901549	3541
387.901601	3428
387.901659	3328
387.901681	3257
387.901689	3545
387.901713	3660
387.901763	3622
387.901791	3745
387.901822	3416
387.901833	3640
387.901866	3686
387.901894	3515
387.901922	3668
387.901980	3584
387.902020	3432
387.902021	3590
387.902020	3525
387.902021	3595
387.902028	3536
387.902069	3544
387.902126	3472
387.902183	3735
387.902209	3740
387.902252	3087
387.902267	2949
387.902280	3102
387.902246	3447
387.900750	3439
387.900736	3624
387.900417	3565
387.900323	3800
387.899845	3555
387.899766	4261
387.899695	4285
387.899647	4034
387.899638	4384
387.899613	4255
387.899509	4482
387.899451	3990
387.899224	4042
387.899122	4464
387.899049	4186
387.898968	4491
387.898897	4196
387.898840	4237
387.898533	4108
387.898436	4472
387.898349	4278
387.898207	4288
387.898165	4381
387.898115	4526
387.898053	4623
387.897785	4723
387.897613	4739
387.897550	4440
387.897495	4406
387.897425	4773
387.897331	5026
387.897276	4352
387.896939	4851
387.896895	4663
387.896795	4961
387.896326	5149
387.896115	4478
387.895729	4716
387.895536	4857
387.895473	4955
387.895393	5490
387.895318	4744
387.895278	5112
387.895217	4605
387.895141	5068
387.895083	5044
387.894839	4810
387.894657	4998
387.894443	4431
387.894378	5258
387.894347	4575
387.894253	4375
387.894218	4108
387.894168	4946
387.893996	5098
387.893985	4952
387.893972	3819
387.893924	4443
387.893837	5185
387.893660	5412
387.893624	5200
387.893616	5210
387.893582	4803
387.893544	4772
387.893486	4481
387.893440	4368
387.893383	4623
387.893342	4900
387.893316	5470
387.893272	5459
387.893226	5307
387.893199	4693
387.893150	4791
387.893102	4709
387.893056	4321
387.893028	3993
387.892995	4995
387.892978	3964
387.892952	4002
387.892929	4461
387.892905	4829
387.892834	4984
387.892791	4779
387.892761	4512
387.892712	4503
387.892665	3841
387.892622	4356
387.892579	5271
387.892519	4894
387.892490	4771
387.892425	4205
387.892251	4613
387.892202	4618
387.891948	4928
387.891904	3557
387.891860	4102
387.891850	3820
387.891800	4425
387.891737	4357
387.891689	4417
387.891659	4094
387.891635	3612
387.891613	4272
387.891552	4205
387.891476	3815
387.891459	3900
387.891425	4161
387.891374	4270
387.891344	4404
387.891306	4031
387.891111	4376
387.891065	3807
387.891022	3902
387.890990	3648
387.890971	4141
387.890949	4218
387.890918	4282
387.890893	4450
