# laser 3 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
501255178	0.497819	0	1.231164	1.231164	1	2.000000	-2.000000
501256893	0.770647	0	1.543312	1.543312	1	2.000000	-2.000000
501258368	1.040681	0	3.139455	3.139455	0	2.000000	-2.000000
501259310	1.046796	0	-1.881786	-1.881786	1	2.000000	-2.000000
501260513	0.360706	0	-2.309923	-2.309923	0	2.000000	-2.000000
501261242	1.299932	0	-1.400131	-1.400131	1	2.000000	-2.000000
501262053	0.779745	0	-0.864960	-0.864960	1	2.000000	-2.000000
501262796	0.568352	0	0.205384	0.205384	1	2.000000	-2.000000
501263558	0.808109	0	-0.008685	-0.008685	1	2.000000	-2.000000
501264322	0.997025	0	-1.400131	-1.400131	1	2.000000	-2.000000
501265079	0.473092	0	-0.276271	-0.276271	1	2.000000	-2.000000
501265853	0.760847	0	-0.070872	-0.070872	1	2.000000	-2.000000
501266839	0.364452	0	0.580004	0.580004	1	2.000000	-2.000000
501267628	0.629362	0	0.954624	0.954624	1	2.000000	-2.000000
501268379	0.911061	0	0.535289	0.535289	1	2.000000	-2.000000
501269369	1.144732	0	0.954624	0.954624	1	2.000000	-2.000000
501270139	0.294344	0	-0.062202	-0.062202	1	2.000000	-2.000000
501270909	1.588924	0	0.044832	0.044832	1	2.000000	-2.000000
501271666	0.900694	0	-1.614200	-1.614200	1	2.000000	-2.000000
501272406	0.784562	0	-0.169237	-0.169237	1	2.000000	-2.000000
501273176	0.852528	0	-0.543857	-0.543857	1	2.000000	-2.000000
501274044	0.949930	0	0.312418	0.312418	1	2.000000	-2.000000
501275060	0.725157	0	0.633521	0.633521	1	2.000000	-2.000000
501275831	0.962238	0	-0.276271	-0.276271	1	2.000000	-2.000000
501276592	0.804004	0	-0.374702	-0.374702	1	2.000000	-2.000000
501277421	0.846641	0	-0.329788	-0.329788	1	2.000000	-2.000000
501278499	0.471486	0	0.580004	0.580004	1	2.000000	-2.000000
501279294	0.888920	0	0.580004	0.580004	1	2.000000	-2.000000
501280317	0.655050	0	-1.293097	-1.293097	1	2.000000	-2.000000
501281597	0.682493	0	0.535289	0.535289	1	2.000000	-2.000000
501282567	0.592565	0	1.498809	1.498809	1	2.000000	-2.000000
501283559	0.641276	0	2.462328	2.462328	0	2.000000	-2.000000
501284550	0.639670	0	-1.552337	-1.552337	1	2.000000	-2.000000
501285282	0.748334	0	-1.873511	-1.873511	1	2.000000	-2.000000
501286038	0.852715	0	0.588818	0.588818	1	2.000000	-2.000000
501286805	1.059872	0	-1.445280	-1.445280	1	2.000000	-2.000000
501287844	0.630967	0	-0.971994	-0.971994	1	2.000000	-2.000000
501288626	0.624682	0	-1.659395	-1.659395	1	2.000000	-2.000000
501289420	1.252576	0	0.053529	0.053529	1	2.000000	-2.000000
501290168	0.876076	0	-1.079028	-1.079028	1	2.000000	-2.000000
501291205	0.760110	0	-3.425848	-3.425848	0	2.000000	-2.000000
501291937	0.955281	0	-1.186063	-1.186063	1	2.000000	-2.000000
501292745	0.653052	0	-0.267644	-0.267644	1	2.000000	-2.000000
501293762	1.017584	0	0.107058	0.107058	1	2.000000	-2.000000
501294560	1.124106	0	-0.695875	-0.695875	1	2.000000	-2.000000
501296545	0.923908	0	0.481760	0.481760	1	2.000000	-2.000000
501297328	0.816851	0	0.000000	0.000000	1	2.000000	-2.000000
501298081	0.842895	0	1.115175	1.115175	1	2.000000	-2.000000
501298938	0.791157	0	0.588818	0.588818	1	2.000000	-2.000000
501299730	0.950673	0	1.284693	1.284693	1	2.000000	-2.000000
501300504	0.939432	0	0.535289	0.535289	1	2.000000	-2.000000
501301270	0.785269	0	-0.107058	-0.107058	1	2.000000	-2.000000
501302041	0.547065	0	0.695875	0.695875	1	2.000000	-2.000000
501303031	0.982255	0	2.408799	2.408799	0	2.000000	-2.000000
501303833	0.853599	0	-0.543857	-0.543857	1	2.000000	-2.000000
501304654	0.769210	0	1.338222	1.338222	1	2.000000	-2.000000
501305451	0.850574	0	0.428231	0.428231	1	2.000000	-2.000000
501306221	0.712849	0	0.901107	0.901107	1	2.000000	-2.000000
501306991	0.930867	0	-0.160587	-0.160587	1	2.000000	-2.000000
501307949	0.894468	0	-0.428231	-0.428231	1	2.000000	-2.000000
501308700	0.486149	0	-0.366095	-0.366095	1	2.000000	-2.000000
501309966	0.660011	0	-0.963520	-0.963520	1	2.000000	-2.000000
501310763	0.755458	0	-0.580258	-0.580258	1	2.000000	-2.000000
501311528	0.784905	0	-1.758151	-1.758151	1	2.000000	-2.000000
