# laser 3 log-file
# log-file start-timestamp: 08.11.2011, 15:46
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
506609785	0.832545	0	-0.058126	-0.058126	1	2.000000	-2.000000
506611853	0.638995	0	0.685139	0.685139	1	2.000000	-2.000000
506612622	0.588154	0	-0.117618	-0.117618	1	2.000000	-2.000000
506613447	0.753522	0	-3.061062	-3.061062	0	2.000000	-2.000000
506614172	0.633782	0	-0.498309	-0.498309	1	2.000000	-2.000000
506614935	0.831303	0	-0.123607	-0.123607	1	2.000000	-2.000000
506615977	0.569547	0	0.786384	0.786384	1	2.000000	-2.000000
506616771	0.588411	0	-1.039790	-1.039790	1	2.000000	-2.000000
506617574	0.324385	0	-0.444781	-0.444781	1	2.000000	-2.000000
506618299	0.526840	0	-1.628736	-1.628736	1	2.000000	-2.000000
506619060	0.514525	0	0.245185	0.245185	1	2.000000	-2.000000
506619829	1.098413	0	-1.675945	-1.675945	1	2.000000	-2.000000
506620654	0.588005	0	-0.189146	-0.189146	1	2.000000	-2.000000
506621424	0.872176	0	0.298726	0.298726	1	2.000000	-2.000000
506622194	0.469551	0	0.405807	0.405807	1	2.000000	-2.000000
506622944	0.445993	0	1.101835	1.101835	1	2.000000	-2.000000
506623708	0.653731	0	0.459347	0.459347	1	2.000000	-2.000000
506624478	0.533800	0	0.298726	0.298726	1	2.000000	-2.000000
506625221	0.575435	0	0.946970	0.946970	1	2.000000	-2.000000
506625989	0.531123	0	-0.397302	-0.397302	1	2.000000	-2.000000
506626759	0.684099	0	1.642846	1.642846	1	2.000000	-2.000000
506627529	0.835403	0	0.845691	0.845691	1	2.000000	-2.000000
506628253	0.764560	0	2.440350	2.440350	0	2.000000	-2.000000
506629050	0.568477	0	1.535788	1.535788	1	2.000000	-2.000000
506629786	0.814531	0	0.096451	0.096451	1	2.000000	-2.000000
506630554	0.363996	0	1.054028	1.054028	1	2.000000	-2.000000
506631604	0.669500	0	-2.365339	-2.365339	0	2.000000	-2.000000
506632369	0.268121	0	-0.599272	-0.599272	1	2.000000	-2.000000
506633139	0.520301	0	-1.194185	-1.194185	1	2.000000	-2.000000
506633879	0.680203	0	1.059759	1.059759	1	2.000000	-2.000000
506634628	0.299696	0	-0.438721	-0.438721	1	2.000000	-2.000000
506635450	0.873056	0	-0.016550	-0.016550	1	2.000000	-2.000000
506636220	0.606885	0	0.845691	0.845691	1	2.000000	-2.000000
506636935	0.767069	0	-0.873012	-0.873012	1	2.000000	-2.000000
506637705	0.550156	0	-0.545755	-0.545755	1	2.000000	-2.000000
506638446	0.809179	0	-0.278169	-0.278169	1	2.000000	-2.000000
506639300	0.458742	0	-0.230665	-0.230665	1	2.000000	-2.000000
506640096	0.573830	0	1.428730	1.428730	1	2.000000	-2.000000
506641116	0.642347	0	2.552837	2.552837	0	2.000000	-2.000000
506641941	0.526074	0	1.594931	1.594931	1	2.000000	-2.000000
506642711	0.708722	0	1.749903	1.749903	1	2.000000	-2.000000
506643456	0.632711	0	0.465210	0.465210	1	2.000000	-2.000000
506644435	0.724781	0	1.428730	1.428730	1	2.000000	-2.000000
506645209	0.540642	0	1.803432	1.803432	1	2.000000	-2.000000
506646401	0.623611	0	1.482259	1.482259	1	2.000000	-2.000000
506647166	0.654123	0	0.144037	0.144037	1	2.000000	-2.000000
506648211	0.504242	0	0.679326	0.679326	1	2.000000	-2.000000
506649256	0.745285	0	0.138104	0.138104	1	2.000000	-2.000000
506650058	0.518808	0	2.386809	2.386809	0	2.000000	-2.000000
506651323	0.337841	0	2.493890	2.493890	0	2.000000	-2.000000
506652117	0.334093	0	2.547431	2.547431	0	2.000000	-2.000000
506652851	0.658014	0	1.958484	1.958484	1	2.000000	-2.000000
506653602	0.315820	0	1.589317	1.589317	1	2.000000	-2.000000
506654372	0.445458	0	3.082837	3.082837	0	2.000000	-2.000000
506655109	0.388705	0	2.226187	2.226187	0	2.000000	-2.000000
506656077	0.645558	0	1.964019	1.964019	1	2.000000	-2.000000
506656799	0.764560	0	2.386809	2.386809	0	2.000000	-2.000000
506657576	1.078607	0	2.606365	2.606365	0	2.000000	-2.000000
506658442	0.413333	0	2.333268	2.333268	0	2.000000	-2.000000
506659322	0.864491	0	1.803432	1.803432	1	2.000000	-2.000000
506660117	0.666581	0	1.637241	1.637241	1	2.000000	-2.000000
506660865	0.709413	0	1.851403	1.851403	1	2.000000	-2.000000
506661632	0.822739	0	1.910490	1.910490	1	2.000000	-2.000000
506662381	0.607686	0	2.922215	2.922215	0	2.000000	-2.000000
506663227	0.569012	0	1.428730	1.428730	1	2.000000	-2.000000
506664052	0.648770	0	2.017548	2.017548	0	2.000000	-2.000000
506664767	0.579309	0	0.994753	0.994753	1	2.000000	-2.000000
506665592	0.550277	0	2.178134	2.178134	0	2.000000	-2.000000
506666367	0.456066	0	1.910490	1.910490	1	2.000000	-2.000000
506667162	0.481225	0	1.214615	1.214615	1	2.000000	-2.000000
506667957	1.048936	0	1.594931	1.594931	1	2.000000	-2.000000
506669003	0.786339	0	3.302241	3.302241	0	2.000000	-2.000000
506669795	0.818277	0	1.862517	1.862517	1	2.000000	-2.000000
506670559	0.428137	0	1.487897	1.487897	1	2.000000	-2.000000
506671368	0.721034	0	0.572268	0.572268	1	2.000000	-2.000000
506672642	0.414223	0	1.916034	1.916034	1	2.000000	-2.000000
506673403	0.393973	0	-0.016550	-0.016550	1	2.000000	-2.000000
506674132	0.527679	0	1.113277	1.113277	1	2.000000	-2.000000
506675224	0.541594	0	0.899208	0.899208	1	2.000000	-2.000000
506676263	0.475872	0	0.090508	0.090508	1	2.000000	-2.000000
506677009	0.792763	0	1.803432	1.803432	1	2.000000	-2.000000
506677752	0.502526	0	2.344171	2.344171	0	2.000000	-2.000000
506678549	0.674316	0	-0.492238	-0.492238	1	2.000000	-2.000000
506679311	0.805610	0	0.946970	0.946970	1	2.000000	-2.000000
506680076	0.441613	0	1.964019	1.964019	1	2.000000	-2.000000
506680828	0.724781	0	2.017548	2.017548	0	2.000000	-2.000000
506681708	0.631105	0	1.589317	1.589317	1	2.000000	-2.000000
506682562	0.643952	0	1.428730	1.428730	1	2.000000	-2.000000
506683310	0.600190	0	1.262456	1.262456	1	2.000000	-2.000000
506685063	0.410121	0	1.208916	1.208916	1	2.000000	-2.000000
506685833	0.840587	0	1.155375	1.155375	1	2.000000	-2.000000
506686714	0.582114	0	1.203215	1.203215	1	2.000000	-2.000000
506687814	0.331952	0	2.012025	2.012025	0	2.000000	-2.000000
506688639	1.027980	0	0.619969	0.619969	1	2.000000	-2.000000
506690235	0.482507	0	0.881901	0.881901	1	2.000000	-2.000000
506691142	0.572349	0	0.245185	0.245185	1	2.000000	-2.000000
506691890	0.680650	0	1.042558	1.042558	1	2.000000	-2.000000
506692654	0.699393	0	1.149662	1.149662	1	2.000000	-2.000000
506693381	0.309932	0	2.338721	2.338721	0	2.000000	-2.000000
506694163	0.353981	0	1.738738	1.738738	1	2.000000	-2.000000
506694964	0.506605	0	1.310319	1.310319	1	2.000000	-2.000000
506695734	0.793472	0	1.797862	1.797862	1	2.000000	-2.000000
506696504	0.413960	0	1.685186	1.685186	1	2.000000	-2.000000
506697274	0.539571	0	1.321672	1.321672	1	2.000000	-2.000000
506698044	0.771154	0	0.346377	0.346377	1	2.000000	-2.000000
506698814	0.478653	0	2.333268	2.333268	0	2.000000	-2.000000
506699584	0.614512	0	1.696375	1.696375	1	2.000000	-2.000000
506700354	0.537665	0	2.488471	2.488471	0	2.000000	-2.000000
506701100	0.583593	0	3.029296	3.029296	0	2.000000	-2.000000
506701856	0.609292	0	1.530159	1.530159	1	2.000000	-2.000000
506702609	0.581578	0	0.346377	0.346377	1	2.000000	-2.000000
506703384	0.803285	0	-1.099536	-1.099536	1	2.000000	-2.000000
506704205	0.606080	0	-0.879168	-0.879168	1	2.000000	-2.000000
506704975	0.458944	0	1.149662	1.149662	1	2.000000	-2.000000
506705800	0.791692	0	0.036979	0.036979	1	2.000000	-2.000000
506706577	0.481435	0	1.417424	1.417424	1	2.000000	-2.000000
506707395	0.655872	0	-0.397302	-0.397302	1	2.000000	-2.000000
506708136	0.681036	0	0.941213	0.941213	1	2.000000	-2.000000
506708883	0.216304	0	1.583700	1.583700	1	2.000000	-2.000000
506709650	0.501030	0	1.535788	1.535788	1	2.000000	-2.000000
506710367	0.680501	0	2.172647	2.172647	0	2.000000	-2.000000
506711135	0.641276	0	1.696375	1.696375	1	2.000000	-2.000000
506711852	0.899820	0	0.251095	0.251095	1	2.000000	-2.000000
506712866	0.491395	0	-0.070078	-0.070078	1	2.000000	-2.000000
506713632	0.806680	0	-0.444781	-0.444781	1	2.000000	-2.000000
506714380	0.513342	0	-0.819483	-0.819483	1	2.000000	-2.000000
506715118	0.866633	0	0.732855	0.732855	1	2.000000	-2.000000
506715946	0.742818	0	0.524588	0.524588	1	2.000000	-2.000000
506716762	0.478013	0	0.304624	0.304624	1	2.000000	-2.000000
506717541	0.697329	0	1.113277	1.113277	1	2.000000	-2.000000
506718285	0.431978	0	1.054028	1.054028	1	2.000000	-2.000000
506719055	0.539453	0	-0.117618	-0.117618	1	2.000000	-2.000000
506719770	0.942437	0	0.203485	0.203485	1	2.000000	-2.000000
506720540	0.609025	0	-0.973892	-0.973892	1	2.000000	-2.000000
506721310	0.808109	0	-0.866858	-0.866858	1	2.000000	-2.000000
506722301	0.535707	0	-1.027410	-1.027410	1	2.000000	-2.000000
506723080	0.739072	0	-0.920375	-0.920375	1	2.000000	-2.000000
506723870	0.681659	0	-1.288751	-1.288751	1	2.000000	-2.000000
506724856	0.699469	0	-1.669616	-1.669616	1	2.000000	-2.000000
506725617	0.517933	0	-1.984322	-1.984322	1	2.000000	-2.000000
506726383	0.525003	0	-1.723133	-1.723133	1	2.000000	-2.000000
506727146	0.798651	0	-2.104176	-2.104176	0	2.000000	-2.000000
506727911	0.748705	0	-2.686441	-2.686441	0	2.000000	-2.000000
506728658	0.427160	0	-1.943589	-1.943589	1	2.000000	-2.000000
506729426	0.737093	0	-2.853580	-2.853580	0	2.000000	-2.000000
506730136	0.723017	0	-2.846993	-2.846993	0	2.000000	-2.000000
506731171	0.579591	0	-1.937201	-1.937201	1	2.000000	-2.000000
506731952	0.675387	0	-1.937201	-1.937201	1	2.000000	-2.000000
506732696	0.802757	0	-1.776650	-1.776650	1	2.000000	-2.000000
506733421	0.787237	0	-2.311821	-2.311821	0	2.000000	-2.000000
506734181	0.671105	0	-4.398990	-4.398990	0	2.000000	-2.000000
506734951	0.609560	0	-1.937201	-1.937201	1	2.000000	-2.000000
506735671	0.404055	0	-1.723133	-1.723133	1	2.000000	-2.000000
506737371	0.668964	0	-1.883684	-1.883684	1	2.000000	-2.000000
506738141	0.407890	0	-1.515358	-1.515358	1	2.000000	-2.000000
506738869	0.575309	0	-1.562581	-1.562581	1	2.000000	-2.000000
506741184	0.593635	0	-0.284194	-0.284194	1	2.000000	-2.000000
506741992	0.382112	0	-0.866858	-0.866858	1	2.000000	-2.000000
506742738	0.852528	0	-0.866858	-0.866858	1	2.000000	-2.000000
506743487	0.665218	0	-0.492238	-0.492238	1	2.000000	-2.000000
506744263	0.658796	0	0.471071	0.471071	1	2.000000	-2.000000
506745072	0.545995	0	-0.123607	-0.123607	1	2.000000	-2.000000
506745816	0.298626	0	-0.973892	-0.973892	1	2.000000	-2.000000
506746612	0.602603	0	-0.117618	-0.117618	1	2.000000	-2.000000
506747340	0.809002	0	-0.486169	-0.486169	1	2.000000	-2.000000
506748054	0.800617	0	-2.900510	-2.900510	0	2.000000	-2.000000
506748868	0.615447	0	-2.525890	-2.525890	0	2.000000	-2.000000
506749583	0.560737	0	-1.877311	-1.877311	1	2.000000	-2.000000
506750380	0.468810	0	-2.632924	-2.632924	0	2.000000	-2.000000
506751146	0.579464	0	-2.947420	-2.947420	0	2.000000	-2.000000
506751916	0.579464	0	-3.375463	-3.375463	0	2.000000	-2.000000
506752681	0.662932	0	-1.288751	-1.288751	1	2.000000	-2.000000
506753445	0.430719	0	-1.556278	-1.556278	1	2.000000	-2.000000
506754479	0.511089	0	-1.402030	-1.402030	1	2.000000	-2.000000
506755199	0.396027	0	-2.365339	-2.365339	0	2.000000	-2.000000
506755992	0.584943	0	-1.080927	-1.080927	1	2.000000	-2.000000
506756735	0.537847	0	-2.525890	-2.525890	0	2.000000	-2.000000
506757512	0.443122	0	-1.348513	-1.348513	1	2.000000	-2.000000
506758297	0.975296	0	-1.890060	-1.890060	1	2.000000	-2.000000
506759072	0.686240	0	-1.783002	-1.783002	1	2.000000	-2.000000
506759847	0.559377	0	-1.194185	-1.194185	1	2.000000	-2.000000
506760609	0.560447	0	-0.284194	-0.284194	1	2.000000	-2.000000
506761385	0.799546	0	-1.134444	-1.134444	1	2.000000	-2.000000
506762134	0.410031	0	-2.157705	-2.157705	0	2.000000	-2.000000
506763005	0.901426	0	-1.087127	-1.087127	1	2.000000	-2.000000
506763728	0.932804	0	-0.920375	-0.920375	1	2.000000	-2.000000
506764490	0.555630	0	0.197566	0.197566	1	2.000000	-2.000000
506765232	0.493536	0	-1.354771	-1.354771	1	2.000000	-2.000000
506765977	0.587083	0	-0.652790	-0.652790	1	2.000000	-2.000000
506766765	0.639135	0	-1.461829	-1.461829	1	2.000000	-2.000000
506767528	0.461318	0	-0.545755	-0.545755	1	2.000000	-2.000000
506768305	0.666824	0	-0.866858	-0.866858	1	2.000000	-2.000000
506769075	0.748170	0	-1.080927	-1.080927	1	2.000000	-2.000000
506769841	0.325384	0	-1.241478	-1.241478	1	2.000000	-2.000000
506770595	0.587618	0	-2.311821	-2.311821	0	2.000000	-2.000000
506771319	0.497710	0	-2.044236	-2.044236	0	2.000000	-2.000000
506772112	0.513230	0	-1.616098	-1.616098	1	2.000000	-2.000000
506772868	0.881963	0	-1.187961	-1.187961	1	2.000000	-2.000000
506773620	0.741585	0	-1.395762	-1.395762	1	2.000000	-2.000000
506774336	0.337158	0	-3.007544	-3.007544	0	2.000000	-2.000000
506775347	0.469778	0	-1.342256	-1.342256	1	2.000000	-2.000000
506776103	0.619193	0	-0.920375	-0.920375	1	2.000000	-2.000000
506778296	0.411547	0	-1.669616	-1.669616	1	2.000000	-2.000000
506779081	0.504556	0	-1.877311	-1.877311	1	2.000000	-2.000000
506779851	0.538265	0	-1.984322	-1.984322	1	2.000000	-2.000000
506781880	1.019814	0	0.155896	0.155896	1	2.000000	-2.000000
506782641	0.483795	0	-0.331687	-0.331687	1	2.000000	-2.000000
506783361	0.493963	0	0.524588	0.524588	1	2.000000	-2.000000
506784157	0.405125	0	-1.990718	-1.990718	1	2.000000	-2.000000
506784905	0.573704	0	-0.813341	-0.813341	1	2.000000	-2.000000
506785667	0.414758	0	-1.562581	-1.562581	1	2.000000	-2.000000
506786436	0.833262	0	-0.920375	-0.920375	1	2.000000	-2.000000
506787316	0.560447	0	-0.819483	-0.819483	1	2.000000	-2.000000
506788160	0.694118	0	-1.616098	-1.616098	1	2.000000	-2.000000
506788916	0.671252	0	-0.873012	-0.873012	1	2.000000	-2.000000
506789683	0.696411	0	-3.121224	-3.121224	0	2.000000	-2.000000
506790451	0.510665	0	-3.335340	-3.335340	0	2.000000	-2.000000
506791221	0.815601	0	-2.418856	-2.418856	0	2.000000	-2.000000
506791992	0.541058	0	-0.438721	-0.438721	1	2.000000	-2.000000
506792717	1.214035	0	-1.622416	-1.622416	1	2.000000	-2.000000
506793497	0.542129	0	-2.632924	-2.632924	0	2.000000	-2.000000
506794247	0.473195	0	-1.194185	-1.194185	1	2.000000	-2.000000
506794981	0.627756	0	-0.438721	-0.438721	1	2.000000	-2.000000
506796011	0.772957	0	-1.622416	-1.622416	1	2.000000	-2.000000
506796750	0.649305	0	-0.926540	-0.926540	1	2.000000	-2.000000
506797493	0.936550	0	-0.171135	-0.171135	1	2.000000	-2.000000
506798758	0.692128	0	-1.140656	-1.140656	1	2.000000	-2.000000
506799493	0.455966	0	-0.385204	-0.385204	1	2.000000	-2.000000
506800259	0.918221	0	0.352266	0.352266	1	2.000000	-2.000000
506801013	0.624819	0	-0.450843	-0.450843	1	2.000000	-2.000000
506801730	0.488076	0	-0.064101	-0.064101	1	2.000000	-2.000000
506802498	0.311538	0	0.839912	0.839912	1	2.000000	-2.000000
506803236	0.715681	0	0.946970	0.946970	1	2.000000	-2.000000
506803984	0.582267	0	-0.438721	-0.438721	1	2.000000	-2.000000
506804753	0.741213	0	1.113277	1.113277	1	2.000000	-2.000000
506805743	0.814353	0	0.637445	0.637445	1	2.000000	-2.000000
506806513	0.986856	0	1.594931	1.594931	1	2.000000	-2.000000
506807632	0.657582	0	0.530434	0.530434	1	2.000000	-2.000000
506808383	0.741748	0	1.541414	1.541414	1	2.000000	-2.000000
506809154	0.455431	0	0.792174	0.792174	1	2.000000	-2.000000
506810584	0.500921	0	-0.599272	-0.599272	1	2.000000	-2.000000
506811309	0.980434	0	-1.669616	-1.669616	1	2.000000	-2.000000
506812077	0.687846	0	0.518739	0.518739	1	2.000000	-2.000000
506812850	0.487006	0	2.076585	2.076585	0	2.000000	-2.000000
506813884	0.827729	0	1.547037	1.547037	1	2.000000	-2.000000
506814898	0.731044	0	2.237137	2.237137	0	2.000000	-2.000000
506815671	0.632969	0	0.744456	0.744456	1	2.000000	-2.000000
506816433	0.375690	0	-0.759824	-0.759824	1	2.000000	-2.000000
506817239	0.540523	0	0.899208	0.899208	1	2.000000	-2.000000
506817954	0.891061	0	-0.010584	-0.010584	1	2.000000	-2.000000
506818756	0.536777	0	-0.545755	-0.545755	1	2.000000	-2.000000
506819550	0.807574	0	0.149968	0.149968	1	2.000000	-2.000000
506820283	0.625080	0	-0.973892	-0.973892	1	2.000000	-2.000000
506821090	0.469984	0	-0.070078	-0.070078	1	2.000000	-2.000000
506821821	0.339299	0	0.257002	0.257002	1	2.000000	-2.000000
506822587	0.536242	0	0.471071	0.471071	1	2.000000	-2.000000
506823847	0.513877	0	0.732855	0.732855	1	2.000000	-2.000000
506824940	0.722105	0	0.786384	0.786384	1	2.000000	-2.000000
506825710	0.315820	0	1.107557	1.107557	1	2.000000	-2.000000
506826591	1.197441	0	0.625797	0.625797	1	2.000000	-2.000000
506827416	0.559377	0	0.304624	0.304624	1	2.000000	-2.000000
506828214	0.556700	0	0.090508	0.090508	1	2.000000	-2.000000
506828976	0.805074	0	-0.819483	-0.819483	1	2.000000	-2.000000
506829735	0.683949	0	-0.117618	-0.117618	1	2.000000	-2.000000
506830554	0.377914	0	-0.391252	-0.391252	1	2.000000	-2.000000
506831352	0.942644	0	-0.712425	-0.712425	1	2.000000	-2.000000
506832094	0.786339	0	-1.408300	-1.408300	1	2.000000	-2.000000
506833139	0.833980	0	-1.194185	-1.194185	1	2.000000	-2.000000
506833948	0.691442	0	-3.596233	-3.596233	0	2.000000	-2.000000
506834694	1.236781	0	-2.846993	-2.846993	0	2.000000	-2.000000
506835449	0.572098	0	-1.937201	-1.937201	1	2.000000	-2.000000
506836659	0.485401	0	-1.402030	-1.402030	1	2.000000	-2.000000
506837441	0.600462	0	-0.759824	-0.759824	1	2.000000	-2.000000
506838215	0.245162	0	-0.551838	-0.551838	1	2.000000	-2.000000
506839024	0.585478	0	-1.669616	-1.669616	1	2.000000	-2.000000
506839794	0.565141	0	-1.402030	-1.402030	1	2.000000	-2.000000
506840564	0.737093	0	-0.873012	-0.873012	1	2.000000	-2.000000
506841829	1.320022	0	0.197566	0.197566	1	2.000000	-2.000000
506842546	0.647841	0	-1.414574	-1.414574	1	2.000000	-2.000000
506843317	0.507989	0	-1.943589	-1.943589	1	2.000000	-2.000000
506844085	0.521907	0	-1.783002	-1.783002	1	2.000000	-2.000000
506844809	0.705511	0	-2.478878	-2.478878	0	2.000000	-2.000000
506845900	0.755828	0	-1.729474	-1.729474	1	2.000000	-2.000000
506846681	0.569012	0	-1.622416	-1.622416	1	2.000000	-2.000000
506847470	0.700540	0	-1.562581	-1.562581	1	2.000000	-2.000000
506848258	0.892131	0	-3.114579	-3.114579	0	2.000000	-2.000000
506849101	0.608088	0	-2.639465	-2.639465	0	2.000000	-2.000000
506850091	0.706426	0	-3.917336	-3.917336	0	2.000000	-2.000000
506850820	1.113157	0	-3.275130	-3.275130	0	2.000000	-2.000000
506851549	0.541594	0	-2.954027	-2.954027	0	2.000000	-2.000000
506852542	0.437235	0	-1.669616	-1.669616	1	2.000000	-2.000000
506853289	0.542783	0	-3.817100	-3.817100	0	2.000000	-2.000000
506854059	0.695723	0	-2.954027	-2.954027	0	2.000000	-2.000000
506854831	0.612771	0	-3.703267	-3.703267	0	2.000000	-2.000000
506855599	0.421623	0	-2.626387	-2.626387	0	2.000000	-2.000000
506856369	0.570493	0	-3.435682	-3.435682	0	2.000000	-2.000000
506857111	0.541594	0	-3.114579	-3.114579	0	2.000000	-2.000000
506857912	0.560860	0	-2.525890	-2.525890	0	2.000000	-2.000000
506858684	0.951743	0	-3.710042	-3.710042	0	2.000000	-2.000000
506859477	0.666824	0	-3.275130	-3.275130	0	2.000000	-2.000000
506860223	0.744051	0	-3.014167	-3.014167	0	2.000000	-2.000000
506860993	0.390761	0	-3.174753	-3.174753	0	2.000000	-2.000000
506861734	0.634178	0	-3.489199	-3.489199	0	2.000000	-2.000000
506862501	0.591900	0	-4.184922	-4.184922	0	2.000000	-2.000000
506864024	0.632176	0	-4.245331	-4.245331	0	2.000000	-2.000000
506864784	0.736022	0	-3.549455	-3.549455	0	2.000000	-2.000000
506865520	0.407266	0	-3.756785	-3.756785	0	2.000000	-2.000000
506866301	0.464095	0	-4.566504	-4.566504	0	2.000000	-2.000000
506867052	0.479619	0	-3.281811	-3.281811	0	2.000000	-2.000000
506867823	0.397097	0	-1.883684	-1.883684	1	2.000000	-2.000000
506868591	0.587747	0	-2.853580	-2.853580	0	2.000000	-2.000000
506869388	0.319497	0	-3.007544	-3.007544	0	2.000000	-2.000000
506870629	0.803293	0	-1.669616	-1.669616	1	2.000000	-2.000000
506871408	0.570493	0	-1.990718	-1.990718	1	2.000000	-2.000000
506872182	0.413152	0	-1.562581	-1.562581	1	2.000000	-2.000000
506872941	0.531425	0	-2.151270	-2.151270	0	2.000000	-2.000000
506873731	0.398703	0	-1.027410	-1.027410	1	2.000000	-2.000000
506874507	0.451150	0	-2.151270	-2.151270	0	2.000000	-2.000000
506875250	0.832727	0	-1.187961	-1.187961	1	2.000000	-2.000000
506876050	0.436165	0	-2.365339	-2.365339	0	2.000000	-2.000000
506876824	0.493963	0	-3.382165	-3.382165	0	2.000000	-2.000000
506877564	0.523818	0	-2.733398	-2.733398	0	2.000000	-2.000000
506878337	0.412082	0	-3.061062	-3.061062	0	2.000000	-2.000000
506879114	0.521143	0	-1.770300	-1.770300	1	2.000000	-2.000000
506879984	0.651696	0	-3.321958	-3.321958	0	2.000000	-2.000000
506880754	0.866443	0	-3.489199	-3.489199	0	2.000000	-2.000000
506881524	0.825589	0	-1.984322	-1.984322	1	2.000000	-2.000000
506882244	0.608490	0	-2.472373	-2.472373	0	2.000000	-2.000000
506883014	0.685020	0	-1.241478	-1.241478	1	2.000000	-2.000000
506883734	0.589759	0	-1.669616	-1.669616	1	2.000000	-2.000000
506884499	0.379972	0	-1.187961	-1.187961	1	2.000000	-2.000000
506885334	0.775999	0	-1.830167	-1.830167	1	2.000000	-2.000000
506886149	0.662007	0	-0.920375	-0.920375	1	2.000000	-2.000000
506886865	0.616918	0	-1.877311	-1.877311	1	2.000000	-2.000000
506887641	0.462822	0	-0.860707	-0.860707	1	2.000000	-2.000000
506888404	0.606752	0	-2.412365	-2.412365	0	2.000000	-2.000000
506889127	0.300231	0	-3.328647	-3.328647	0	2.000000	-2.000000
506889890	0.598191	0	-3.161441	-3.161441	0	2.000000	-2.000000
506891451	0.799546	0	-2.472373	-2.472373	0	2.000000	-2.000000
506892276	0.329666	0	-4.184922	-4.184922	0	2.000000	-2.000000
506892992	0.329666	0	-4.880645	-4.880645	0	2.000000	-2.000000
506893816	0.843781	0	-4.659594	-4.659594	0	2.000000	-2.000000
506894779	0.525003	0	-3.596233	-3.596233	0	2.000000	-2.000000
506895550	0.444630	0	-2.465871	-2.465871	0	2.000000	-2.000000
506896323	0.459077	0	-2.198343	-2.198343	0	2.000000	-2.000000
506897204	0.340904	0	-3.328647	-3.328647	0	2.000000	-2.000000
506897984	0.687545	0	-3.803507	-3.803507	0	2.000000	-2.000000
506898730	0.507878	0	-3.970853	-3.970853	0	2.000000	-2.000000
506899544	0.492250	0	-5.515681	-5.515681	0	2.000000	-2.000000
506900330	0.424391	0	-4.131405	-4.131405	0	2.000000	-2.000000
506901814	1.280130	0	-4.238439	-4.238439	0	2.000000	-2.000000
506902629	0.920495	0	-5.629885	-5.629885	0	2.000000	-2.000000
506903399	0.474593	0	-5.087637	-5.087637	0	2.000000	-2.000000
506904224	0.554438	0	-3.542716	-3.542716	0	2.000000	-2.000000
506905012	0.724087	0	-3.917336	-3.917336	0	2.000000	-2.000000
506905782	0.398616	0	-6.318262	-6.318262	0	2.000000	-2.000000
506906557	0.647558	0	-4.720093	-4.720093	0	2.000000	-2.000000
506907360	0.336623	0	-6.111539	-6.111539	0	2.000000	-2.000000
506908087	0.638320	0	-6.050735	-6.050735	0	2.000000	-2.000000
506908878	0.777069	0	-5.362299	-5.362299	0	2.000000	-2.000000
506909646	0.446868	0	-6.111539	-6.111539	0	2.000000	-2.000000
506910663	0.664683	0	-6.004505	-6.004505	0	2.000000	-2.000000
506911383	0.768506	0	-6.379125	-6.379125	0	2.000000	-2.000000
506912152	0.612236	0	-6.486160	-6.486160	0	2.000000	-2.000000
506912932	1.043585	0	-3.863819	-3.863819	0	2.000000	-2.000000
506913743	0.758707	0	-3.857012	-3.857012	0	2.000000	-2.000000
506914519	0.578520	0	-4.184922	-4.184922	0	2.000000	-2.000000
506915249	0.698017	0	-4.834148	-4.834148	0	2.000000	-2.000000
506916084	0.562342	0	-5.890219	-5.890219	0	2.000000	-2.000000
506916928	0.992961	0	-5.530024	-5.530024	0	2.000000	-2.000000
506917709	0.889990	0	-5.576368	-5.576368	0	2.000000	-2.000000
506918507	0.750311	0	-4.345473	-4.345473	0	2.000000	-2.000000
506919257	0.364987	0	-4.827128	-4.827128	0	2.000000	-2.000000
506920304	0.710708	0	-5.576368	-5.576368	0	2.000000	-2.000000
506921096	0.549621	0	-6.218574	-6.218574	0	2.000000	-2.000000
506921855	0.796335	0	-5.629885	-5.629885	0	2.000000	-2.000000
506922628	0.564194	0	-5.208851	-5.208851	0	2.000000	-2.000000
506923405	0.429208	0	-5.308782	-5.308782	0	2.000000	-2.000000
506924176	0.488612	0	-4.291956	-4.291956	0	2.000000	-2.000000
506924952	0.513230	0	-4.720093	-4.720093	0	2.000000	-2.000000
506925808	0.654907	0	-4.980626	-4.980626	0	2.000000	-2.000000
506926578	0.640600	0	-4.291956	-4.291956	0	2.000000	-2.000000
506927348	0.576915	0	-4.773611	-4.773611	0	2.000000	-2.000000
506928108	0.511089	0	-3.382165	-3.382165	0	2.000000	-2.000000
506928856	0.531961	0	-2.846993	-2.846993	0	2.000000	-2.000000
506929893	0.549621	0	-5.308782	-5.308782	0	2.000000	-2.000000
506930663	0.359179	0	-2.907109	-2.907109	0	2.000000	-2.000000
506931434	0.533683	0	-3.817100	-3.817100	0	2.000000	-2.000000
506932204	0.621071	0	-2.592467	-2.592467	0	2.000000	-2.000000
506932974	0.825951	0	-3.228282	-3.228282	0	2.000000	-2.000000
506933720	0.697329	0	-3.168096	-3.168096	0	2.000000	-2.000000
506934463	0.748498	0	-4.305766	-4.305766	0	2.000000	-2.000000
506935284	0.623213	0	-4.305766	-4.305766	0	2.000000	-2.000000
