# laser 1 log-file
# log-file start-timestamp: 08.11.2011, 10:45
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
488506165	2.080838	0	-3.789247	-3.789247	0	3.000000	-3.000000
488507667	4.316264	0	-3.280733	-3.280733	0	3.000000	-3.000000
488508432	3.705239	0	-3.653939	-3.653939	0	3.000000	-3.000000
488509245	4.820710	0	0.889079	0.889079	1	3.000000	-3.000000
488510011	2.149996	0	-0.839868	-0.839868	1	3.000000	-3.000000
488510835	4.009264	0	-0.705204	-0.705204	1	3.000000	-3.000000
488511566	2.530364	0	-5.009680	-5.009680	0	3.000000	-3.000000
488512380	3.237198	0	-6.128410	-6.128410	0	3.000000	-3.000000
488513150	3.138546	0	-3.890950	-3.890950	0	3.000000	-3.000000
488513975	5.549918	0	-3.077328	-3.077328	0	3.000000	-3.000000
488514723	2.312216	0	-2.027051	-2.027051	1	3.000000	-3.000000
488515463	4.597967	0	-4.026339	-4.026339	0	3.000000	-3.000000
488516244	3.275130	0	0.006560	0.006560	1	3.000000	-3.000000
488518032	3.228045	0	-5.619896	-5.619896	0	3.000000	-3.000000
488518765	3.694054	0	-5.687550	-5.687550	0	3.000000	-3.000000
488519530	3.213806	0	-3.077328	-3.077328	0	3.000000	-3.000000
488520355	3.735542	0	-2.365409	-2.365409	1	3.000000	-3.000000
488521456	4.260328	0	-7.145437	-7.145437	0	3.000000	-3.000000
488522281	2.930433	0	-9.856452	-9.856452	0	3.000000	-3.000000
488523051	3.120240	0	-6.942032	-6.942032	0	3.000000	-3.000000
488523821	2.586301	0	-2.975625	-2.975625	1	3.000000	-3.000000
488524591	2.756559	0	-1.823690	-1.823690	1	3.000000	-3.000000
488525378	6.102164	0	-9.993114	-9.993114	0	3.000000	-3.000000
488526241	3.594407	0	-6.500995	-6.500995	0	3.000000	-3.000000
488527123	2.588335	0	-8.365870	-8.365870	0	3.000000	-3.000000
488527905	3.646043	0	-5.721599	-5.721599	0	3.000000	-3.000000
488528751	2.602005	0	-5.789231	-5.789231	0	3.000000	-3.000000
488529542	2.932090	0	-4.297761	-4.297761	0	3.000000	-3.000000
488530279	3.191432	0	-5.925005	-5.925005	0	3.000000	-3.000000
488531877	3.672486	0	-5.416491	-5.416491	0	3.000000	-3.000000
488532622	3.631012	0	-4.264023	-4.264023	0	3.000000	-3.000000
488533411	4.923430	0	-7.755654	-7.755654	0	3.000000	-3.000000
488534162	3.224681	0	-10.028111	-10.028111	0	3.000000	-3.000000
488534915	3.776415	0	-4.162342	-4.162342	0	3.000000	-3.000000
488535979	4.775961	0	-9.484600	-9.484600	0	3.000000	-3.000000
488536980	3.845380	0	-3.382436	-3.382436	0	3.000000	-3.000000
488538012	2.778519	0	-6.026707	-6.026707	0	3.000000	-3.000000
488539058	5.232606	0	-4.094355	-4.094355	0	3.000000	-3.000000
488540050	3.609430	0	-10.603331	-10.603331	0	3.000000	-3.000000
488540990	4.215675	0	-3.043856	-3.043856	0	3.000000	-3.000000
488541975	3.340935	0	-2.772220	-2.772220	1	3.000000	-3.000000
488543020	4.209672	0	-6.365125	-6.365125	0	3.000000	-3.000000
488544065	3.079559	0	-6.433518	-6.433518	0	3.000000	-3.000000
488545110	2.767744	0	-5.687550	-5.687550	0	3.000000	-3.000000
488546177	3.005677	0	-3.043856	-3.043856	0	3.000000	-3.000000
488547200	3.712563	0	-4.941908	-4.941908	0	3.000000	-3.000000
488548561	3.606838	0	-4.738591	-4.738591	0	3.000000	-3.000000
488549519	3.462222	0	-8.229564	-8.229564	0	3.000000	-3.000000
488550497	3.317836	0	-6.195953	-6.195953	0	3.000000	-3.000000
488552315	3.324662	0	-2.263706	-2.263706	1	3.000000	-3.000000
488553360	2.988391	0	-0.196801	-0.196801	1	3.000000	-3.000000
488554301	3.480268	0	-1.755192	-1.755192	1	3.000000	-3.000000
488555285	3.959440	0	-4.060662	-4.060662	0	3.000000	-3.000000
488556331	3.125660	0	-0.603523	-0.603523	1	3.000000	-3.000000
488557377	4.672218	0	-4.128641	-4.128641	0	3.000000	-3.000000
488558477	4.143482	0	-2.637134	-2.637134	1	3.000000	-3.000000
488559522	3.310718	0	-6.500995	-6.500995	0	3.000000	-3.000000
488560588	4.469918	0	-1.790499	-1.790499	1	3.000000	-3.000000
488562768	2.604487	0	-6.466783	-6.466783	0	3.000000	-3.000000
488563812	5.255867	0	-4.365703	-4.365703	0	3.000000	-3.000000
488564857	2.400678	0	-4.874106	-4.874106	0	3.000000	-3.000000
488565884	2.888744	0	-7.009397	-7.009397	0	3.000000	-3.000000
488566837	4.007230	0	-0.501843	-0.501843	1	3.000000	-3.000000
488567772	3.516113	0	-3.755620	-3.755620	0	3.000000	-3.000000
488568762	2.627868	0	-2.197132	-2.197132	1	3.000000	-3.000000
488569752	4.409831	0	-2.772220	-2.772220	1	3.000000	-3.000000
488570797	3.817088	0	-1.213606	-1.213606	1	3.000000	-3.000000
488571787	3.057534	0	-4.365703	-4.365703	0	3.000000	-3.000000
488572777	4.242203	0	-8.194975	-8.194975	0	3.000000	-3.000000
488573712	3.546860	0	-7.076733	-7.076733	0	3.000000	-3.000000
488574686	2.455530	0	-8.973491	-8.973491	0	3.000000	-3.000000
488576683	2.774062	0	-8.227457	-8.227457	0	3.000000	-3.000000
488577728	5.600153	0	-8.058765	-8.058765	0	3.000000	-3.000000
488579822	2.937661	0	-7.109703	-7.109703	0	3.000000	-3.000000
488580866	4.190562	0	-7.617773	-7.617773	0	3.000000	-3.000000
488581634	3.843880	0	-7.245676	-7.245676	0	3.000000	-3.000000
488582363	6.999684	0	-7.652221	-7.652221	0	3.000000	-3.000000
488583174	2.169932	0	-6.839131	-6.839131	0	3.000000	-3.000000
488583912	3.502383	0	-4.501499	-4.501499	0	3.000000	-3.000000
488584691	3.886567	0	-7.144040	-7.144040	0	3.000000	-3.000000
488585484	3.318421	0	-6.229314	-6.229314	0	3.000000	-3.000000
488586265	2.680578	0	-6.500019	-6.500019	0	3.000000	-3.000000
488587079	3.068396	0	-5.619497	-5.619497	0	3.000000	-3.000000
488587904	4.999484	0	-12.022576	-12.022576	0	3.000000	-3.000000
488588839	2.920387	0	-7.312931	-7.312931	0	3.000000	-3.000000
488589582	3.972958	0	-9.278399	-9.278399	0	3.000000	-3.000000
488590336	2.975258	0	-2.841914	-2.841914	1	3.000000	-3.000000
488591115	2.793979	0	-5.314589	-5.314589	0	3.000000	-3.000000
488593054	2.471792	0	-4.298227	-4.298227	0	3.000000	-3.000000
488593795	3.473925	0	-3.688410	-3.688410	0	3.000000	-3.000000
488594620	2.472269	0	-4.061283	-4.061283	0	3.000000	-3.000000
488595445	2.471253	0	-2.435458	-2.435458	1	3.000000	-3.000000
488596189	3.229998	0	-0.842597	-0.842597	1	3.000000	-3.000000
488596930	4.070786	0	-2.097380	-2.097380	1	3.000000	-3.000000
488597657	3.951769	0	-3.349984	-3.349984	0	3.000000	-3.000000
488598470	3.660354	0	-1.894196	-1.894196	1	3.000000	-3.000000
488599198	2.464677	0	0.072129	0.072129	1	3.000000	-3.000000
488600010	3.047053	0	-8.262038	-8.262038	0	3.000000	-3.000000
488600781	2.241605	0	-1.622546	-1.622546	1	3.000000	-3.000000
488601552	6.427472	0	-0.436052	-0.436052	1	3.000000	-3.000000
488602336	2.039838	0	-0.944233	-0.944233	1	3.000000	-3.000000
488603200	3.785948	0	-7.347312	-7.347312	0	3.000000	-3.000000
488603970	5.367561	0	-5.856833	-5.856833	0	3.000000	-3.000000
488604721	4.411010	0	-5.517861	-5.517861	0	3.000000	-3.000000
488605510	3.269636	0	-1.147505	-1.147505	1	3.000000	-3.000000
488606300	2.408777	0	-1.554050	-1.554050	1	3.000000	-3.000000
488607079	3.382452	0	-3.586774	-3.586774	0	3.000000	-3.000000
488607889	2.960662	0	-0.232780	-0.232780	1	3.000000	-3.000000
488608772	4.221046	0	-1.622546	-1.622546	1	3.000000	-3.000000
488609587	4.950698	0	-3.383501	-3.383501	0	3.000000	-3.000000
488610371	4.394748	0	-2.265503	-2.265503	1	3.000000	-3.000000
488611153	3.645911	0	-2.435458	-2.435458	1	3.000000	-3.000000
488613046	3.386517	0	-3.688410	-3.688410	0	3.000000	-3.000000
488613784	4.119432	0	-1.216090	-1.216090	1	3.000000	-3.000000
488615812	3.617232	0	-0.842597	-0.842597	1	3.000000	-3.000000
488616594	4.232224	0	-1.114476	-1.114476	1	3.000000	-3.000000
488617351	4.350028	0	0.681946	0.681946	1	3.000000	-3.000000
488618124	3.236096	0	-1.147505	-1.147505	1	3.000000	-3.000000
488618880	3.999527	0	-2.130616	-2.130616	1	3.000000	-3.000000
488619701	3.213736	0	-2.367139	-2.367139	1	3.000000	-3.000000
488620526	1.845310	0	1.222646	1.222646	1	3.000000	-3.000000
488622215	1.774181	0	-0.606406	-0.606406	1	3.000000	-3.000000
488623056	2.878337	0	-0.740961	-0.740961	1	3.000000	-3.000000
488625201	3.865224	0	-1.655686	-1.655686	1	3.000000	-3.000000
488625971	3.206621	0	1.901580	1.901580	1	3.000000	-3.000000
488626713	5.364357	0	2.511397	2.511397	1	3.000000	-3.000000
488627457	3.889784	0	-1.927388	-1.927388	1	3.000000	-3.000000
488628282	5.148782	0	-2.232230	-2.232230	1	3.000000	-3.000000
488629059	5.594055	0	1.901580	1.901580	1	3.000000	-3.000000
488629897	2.946433	0	-2.875320	-2.875320	1	3.000000	-3.000000
488630812	3.875558	0	-0.911248	-0.911248	1	3.000000	-3.000000
488631594	5.540188	0	-1.147505	-1.147505	1	3.000000	-3.000000
488632462	3.548361	0	-0.504792	-0.504792	1	3.000000	-3.000000
488633232	2.804142	0	-2.163867	-2.163867	1	3.000000	-3.000000
488634057	3.261505	0	1.698308	1.698308	1	3.000000	-3.000000
488634882	3.526006	0	3.864610	3.864610	0	3.000000	-3.000000
488635671	3.331634	0	0.173765	0.173765	1	3.000000	-3.000000
488636477	4.268719	0	0.173765	0.173765	1	3.000000	-3.000000
488637247	2.620181	0	2.409761	2.409761	1	3.000000	-3.000000
488638072	4.000400	0	2.511397	2.511397	1	3.000000	-3.000000
488638855	3.375057	0	6.850461	6.850461	0	3.000000	-3.000000
488639667	2.998267	0	3.934304	3.934304	0	3.000000	-3.000000
488640437	5.969093	0	3.121214	3.121214	0	3.000000	-3.000000
488641207	6.032107	0	1.698308	1.698308	1	3.000000	-3.000000
488642307	3.022660	0	4.442485	4.442485	0	3.000000	-3.000000
488643077	2.809837	0	2.275835	2.275835	1	3.000000	-3.000000
488643903	2.841351	0	2.987444	2.987444	1	3.000000	-3.000000
488644676	2.857616	0	-0.265623	-0.265623	1	3.000000	-3.000000
488645500	8.481357	0	2.072519	2.072519	1	3.000000	-3.000000
488646708	2.127709	0	0.242668	0.242668	1	3.000000	-3.000000
488647704	5.473108	0	2.917942	2.917942	1	3.000000	-3.000000
488648529	2.558183	0	3.629395	3.629395	0	3.000000	-3.000000
488649317	4.360127	0	1.869202	1.869202	1	3.000000	-3.000000
488650808	2.493135	0	3.426123	3.426123	0	3.000000	-3.000000
488651576	3.156492	0	0.039352	0.039352	1	3.000000	-3.000000
488652373	2.475857	0	3.832667	3.832667	0	3.000000	-3.000000
488653144	3.715613	0	5.325586	5.325586	0	3.000000	-3.000000
488654024	4.014629	0	2.104852	2.104852	1	3.000000	-3.000000
488654793	4.593955	0	4.137576	4.137576	0	3.000000	-3.000000
488655729	1.726799	0	3.324487	3.324487	0	3.000000	-3.000000
488658203	3.478749	0	6.443828	6.443828	0	3.000000	-3.000000
488659193	1.988437	0	7.663728	7.663728	0	3.000000	-3.000000
488660238	2.692930	0	4.918953	4.918953	0	3.000000	-3.000000
488661284	3.318129	0	4.817294	4.817294	0	3.000000	-3.000000
488663154	2.550608	0	4.817294	4.817294	0	3.000000	-3.000000
488664254	1.999620	0	3.190761	3.190761	0	3.000000	-3.000000
488665246	3.439102	0	4.918953	4.918953	0	3.000000	-3.000000
488666509	2.830169	0	5.935536	5.935536	0	3.000000	-3.000000
488667554	1.651948	0	6.443828	6.443828	0	3.000000	-3.000000
488668605	4.689500	0	5.427244	5.427244	0	3.000000	-3.000000
488669684	4.293969	0	6.412434	6.412434	0	3.000000	-3.000000
488670725	2.338652	0	8.751087	8.751087	0	3.000000	-3.000000
488671734	2.207485	0	6.819156	6.819156	0	3.000000	-3.000000
488672834	4.902019	0	7.632601	7.632601	0	3.000000	-3.000000
488674044	4.955910	0	5.497309	5.497309	0	3.000000	-3.000000
488676904	4.245999	0	10.215153	10.215153	0	3.000000	-3.000000
488678279	4.213642	0	7.124198	7.124198	0	3.000000	-3.000000
488679380	4.582742	0	7.327559	7.327559	0	3.000000	-3.000000
488680466	2.691913	0	1.869202	1.869202	1	3.000000	-3.000000
488681470	3.409349	0	3.972101	3.972101	0	3.000000	-3.000000
488682730	2.508928	0	3.495736	3.495736	0	3.000000	-3.000000
488683757	2.828753	0	6.717476	6.717476	0	3.000000	-3.000000
488684990	4.044852	0	5.598990	5.598990	0	3.000000	-3.000000
488685981	10.160936	0	1.735129	1.735129	1	3.000000	-3.000000
488687025	4.826739	0	4.207344	4.207344	0	3.000000	-3.000000
488688015	2.112922	0	7.530920	7.530920	0	3.000000	-3.000000
488689115	2.489613	0	4.512319	4.512319	0	3.000000	-3.000000
488690368	2.842368	0	5.833878	5.833878	0	3.000000	-3.000000
488691336	3.437819	0	1.226727	1.226727	1	3.000000	-3.000000
488692415	3.681049	0	2.987444	2.987444	1	3.000000	-3.000000
488693354	4.217805	0	3.495736	3.495736	0	3.000000	-3.000000
488694373	4.736263	0	1.259252	1.259252	1	3.000000	-3.000000
488695440	2.569923	0	0.852618	0.852618	1	3.000000	-3.000000
488696501	3.996190	0	-0.367282	-0.367282	1	3.000000	-3.000000
488697586	2.476938	0	5.090587	5.090587	0	3.000000	-3.000000
488698651	3.569225	0	2.784127	2.784127	1	3.000000	-3.000000
488699786	4.057054	0	4.988907	4.988907	0	3.000000	-3.000000
488701505	4.591893	0	1.836810	1.836810	1	3.000000	-3.000000
488702866	2.690897	0	0.852618	0.852618	1	3.000000	-3.000000
488703856	1.273040	0	2.650254	2.650254	1	3.000000	-3.000000
488704834	3.226636	0	-0.062307	-0.062307	1	3.000000	-3.000000
488705891	5.449060	0	0.006560	0.006560	1	3.000000	-3.000000
488706877	4.109031	0	-1.180549	-1.180549	1	3.000000	-3.000000
488707880	2.499308	0	5.700670	5.700670	0	3.000000	-3.000000
488708925	2.764694	0	4.277143	4.277143	0	3.000000	-3.000000
488709970	5.807226	0	3.126539	3.126539	0	3.000000	-3.000000
488710944	3.505945	0	-0.501843	-0.501843	1	3.000000	-3.000000
488711950	3.772155	0	0.278862	0.278862	1	3.000000	-3.000000
488712952	4.177037	0	1.938490	1.938490	1	3.000000	-3.000000
488714046	2.512058	0	1.499295	1.499295	1	3.000000	-3.000000
488715091	3.723746	0	0.141010	0.141010	1	3.000000	-3.000000
488716107	2.392543	0	-0.908565	-0.908565	1	3.000000	-3.000000
488717079	2.787472	0	-2.705424	-2.705424	1	3.000000	-3.000000
488718116	4.027566	0	1.735129	1.735129	1	3.000000	-3.000000
488719161	2.934877	0	-3.823666	-3.823666	0	3.000000	-3.000000
488720151	2.352888	0	-1.315287	-1.315287	1	3.000000	-3.000000
488722187	3.096513	0	-1.180549	-1.180549	1	3.000000	-3.000000
488723507	3.137861	0	2.955296	2.955296	1	3.000000	-3.000000
488724442	1.853232	0	-2.095474	-2.095474	1	3.000000	-3.000000
488725414	6.459372	0	3.292419	3.292419	0	3.000000	-3.000000
488726436	1.829233	0	2.548574	2.548574	1	3.000000	-3.000000
488727477	4.382431	0	1.531768	1.531768	1	3.000000	-3.000000
488728457	1.682813	0	-0.908565	-0.908565	1	3.000000	-3.000000
488729502	2.911114	0	1.226727	1.226727	1	3.000000	-3.000000
488730767	2.201920	0	-2.298791	-2.298791	1	3.000000	-3.000000
488731813	2.823669	0	-5.179148	-5.179148	0	3.000000	-3.000000
488732860	4.563444	0	-7.280050	-7.280050	0	3.000000	-3.000000
488734233	2.705719	0	-8.636286	-8.636286	0	3.000000	-3.000000
488735333	2.284263	0	-7.076733	-7.076733	0	3.000000	-3.000000
488736378	4.379381	0	-8.229564	-8.229564	0	3.000000	-3.000000
488737423	2.709195	0	-3.417032	-3.417032	0	3.000000	-3.000000
488738468	2.346275	0	-3.722007	-3.722007	0	3.000000	-3.000000
488739409	4.454669	0	0.039352	0.039352	1	3.000000	-3.000000
488740834	2.524177	0	-1.282207	-1.282207	1	3.000000	-3.000000
488741878	4.111064	0	-3.112057	-3.112057	0	3.000000	-3.000000
488742923	5.392816	0	1.495035	1.495035	1	3.000000	-3.000000
488743885	2.831185	0	-2.502107	-2.502107	1	3.000000	-3.000000
488745018	2.504862	0	-4.941908	-4.941908	0	3.000000	-3.000000
488746774	2.581559	0	-3.688410	-3.688410	0	3.000000	-3.000000
488747750	2.335092	0	-1.485524	-1.485524	1	3.000000	-3.000000
488748755	2.122163	0	-2.976956	-2.976956	1	3.000000	-3.000000
488750130	3.394372	0	-4.230299	-4.230299	0	3.000000	-3.000000
488751175	5.064619	0	-7.585025	-7.585025	0	3.000000	-3.000000
488752376	3.153442	0	-3.925324	-3.925324	0	3.000000	-3.000000
488753485	1.441515	0	-5.145224	-5.145224	0	3.000000	-3.000000
488754530	4.320480	0	-7.381708	-7.381708	0	3.000000	-3.000000
488755575	4.156810	0	-4.433616	-4.433616	0	3.000000	-3.000000
488756671	3.040601	0	-13.989501	-13.989501	0	3.000000	-3.000000
488757720	3.991107	0	-2.705424	-2.705424	1	3.000000	-3.000000
488759988	3.021644	0	-7.042404	-7.042404	0	3.000000	-3.000000
488761075	2.121147	0	-6.229314	-6.229314	0	3.000000	-3.000000
488762175	3.955527	0	-7.280050	-7.280050	0	3.000000	-3.000000
488763220	2.755357	0	-3.586774	-3.586774	0	3.000000	-3.000000
488764210	3.158852	0	-10.193125	-10.193125	0	3.000000	-3.000000
488765475	3.390583	0	-6.229314	-6.229314	0	3.000000	-3.000000
488766521	3.475957	0	-10.294761	-10.294761	0	3.000000	-3.000000
488767731	3.696298	0	-7.585025	-7.585025	0	3.000000	-3.000000
488768666	4.490250	0	-5.450200	-5.450200	0	3.000000	-3.000000
488769766	1.472013	0	-5.551858	-5.551858	0	3.000000	-3.000000
488770787	2.719361	0	-7.686683	-7.686683	0	3.000000	-3.000000
488772518	4.333696	0	-5.246883	-5.246883	0	3.000000	-3.000000
488773506	2.900946	0	-6.602675	-6.602675	0	3.000000	-3.000000
488774471	3.704222	0	-4.467384	-4.467384	0	3.000000	-3.000000
488775431	3.562886	0	-8.026203	-8.026203	0	3.000000	-3.000000
488777832	1.940065	0	-9.144689	-9.144689	0	3.000000	-3.000000
488778841	3.061950	0	-10.329801	-10.329801	0	3.000000	-3.000000
488779886	3.474424	0	-6.907717	-6.907717	0	3.000000	-3.000000
488780899	3.983844	0	-9.551411	-9.551411	0	3.000000	-3.000000
488781976	2.651829	0	-9.043008	-9.043008	0	3.000000	-3.000000
488782966	3.228669	0	-9.109900	-9.109900	0	3.000000	-3.000000
488784012	2.998559	0	-8.534605	-8.534605	0	3.000000	-3.000000
488785057	2.702669	0	-4.772425	-4.772425	0	3.000000	-3.000000
488786102	2.087957	0	-9.891411	-9.891411	0	3.000000	-3.000000
488787038	2.336619	0	-7.416119	-7.416119	0	3.000000	-3.000000
488788031	2.522694	0	-7.009397	-7.009397	0	3.000000	-3.000000
488789072	3.752210	0	-10.431459	-10.431459	0	3.000000	-3.000000
488790502	4.033667	0	-6.297634	-6.297634	0	3.000000	-3.000000
488791515	2.510493	0	-8.534605	-8.534605	0	3.000000	-3.000000
488792554	1.994972	0	-2.840495	-2.840495	1	3.000000	-3.000000
488793637	3.210055	0	-6.704356	-6.704356	0	3.000000	-3.000000
488794657	2.250190	0	-3.857301	-3.857301	0	3.000000	-3.000000
488795672	3.413144	0	-6.026707	-6.026707	0	3.000000	-3.000000
488796794	2.653283	0	-7.890000	-7.890000	0	3.000000	-3.000000
488797817	2.873102	0	-5.823302	-5.823302	0	3.000000	-3.000000
488798843	3.329021	0	-11.483341	-11.483341	0	3.000000	-3.000000
488799852	3.283981	0	-7.247140	-7.247140	0	3.000000	-3.000000
488801318	2.392543	0	-4.162342	-4.162342	0	3.000000	-3.000000
488802393	2.718938	0	-7.111078	-7.111078	0	3.000000	-3.000000
488803438	3.727405	0	-9.789709	-9.789709	0	3.000000	-3.000000
488804758	3.435785	0	-9.958133	-9.958133	0	3.000000	-3.000000
488805765	3.355458	0	-6.297634	-6.297634	0	3.000000	-3.000000
488806768	2.049880	0	-7.822842	-7.822842	0	3.000000	-3.000000
488808631	2.954837	0	-4.569064	-4.569064	0	3.000000	-3.000000
488809653	1.964897	0	-3.077328	-3.077328	0	3.000000	-3.000000
488810701	6.095045	0	-3.382436	-3.382436	0	3.000000	-3.000000
488811758	4.698666	0	-0.229651	-0.229651	1	3.000000	-3.000000
488812828	3.088369	0	-3.009089	-3.009089	0	3.000000	-3.000000
488813778	2.451571	0	-2.398740	-2.398740	1	3.000000	-3.000000
488814878	3.557321	0	-2.195290	-2.195290	1	3.000000	-3.000000
488815913	3.355906	0	-3.009089	-3.009089	0	3.000000	-3.000000
488816913	4.592881	0	-5.043588	-5.043588	0	3.000000	-3.000000
488817903	3.949980	0	-1.686665	-1.686665	1	3.000000	-3.000000
488818894	3.700753	0	0.144384	0.144384	1	3.000000	-3.000000
488819939	3.893014	0	-4.026339	-4.026339	0	3.000000	-3.000000
488820929	3.749581	0	-6.264288	-6.264288	0	3.000000	-3.000000
488822029	4.135119	0	-1.279765	-1.279765	1	3.000000	-3.000000
488823074	3.701771	0	-3.314264	-3.314264	0	3.000000	-3.000000
488824229	3.169749	0	-5.959113	-5.959113	0	3.000000	-3.000000
488825439	3.291819	0	-6.366013	-6.366013	0	3.000000	-3.000000
488826594	4.587810	0	-5.009680	-5.009680	0	3.000000	-3.000000
488827558	4.772934	0	-3.822889	-3.822889	0	3.000000	-3.000000
488829564	2.876781	0	-6.874637	-6.874637	0	3.000000	-3.000000
488830586	3.363310	0	-1.144976	-1.144976	1	3.000000	-3.000000
488831654	5.388370	0	-5.145313	-5.145313	0	3.000000	-3.000000
488832725	5.562123	0	-8.365870	-8.365870	0	3.000000	-3.000000
488833658	4.183947	0	-3.822889	-3.822889	0	3.000000	-3.000000
488834789	2.517692	0	-2.297015	-2.297015	1	3.000000	-3.000000
488835834	5.072006	0	-0.974591	-0.974591	1	3.000000	-3.000000
488836880	3.812651	0	-7.281537	-7.281537	0	3.000000	-3.000000
488837925	4.559312	0	-2.703915	-2.703915	1	3.000000	-3.000000
488839025	3.375514	0	-4.704572	-4.704572	0	3.000000	-3.000000
488840015	3.147370	0	-2.093565	-2.093565	1	3.000000	-3.000000
488841005	3.015486	0	-3.789247	-3.789247	0	3.000000	-3.000000
488842050	3.022605	0	-4.704572	-4.704572	0	3.000000	-3.000000
488843087	3.713167	0	-0.229651	-0.229651	1	3.000000	-3.000000
488844122	3.361275	0	-9.077789	-9.077789	0	3.000000	-3.000000
488845156	1.954727	0	-2.365409	-2.365409	1	3.000000	-3.000000
488846340	2.335095	0	-9.484600	-9.484600	0	3.000000	-3.000000
488847770	2.307122	0	-3.721164	-3.721164	0	3.000000	-3.000000
488848760	3.737576	0	3.329944	3.329944	0	3.000000	-3.000000
488849805	3.132111	0	-2.602190	-2.602190	1	3.000000	-3.000000
488850850	2.152030	0	-4.297761	-4.297761	0	3.000000	-3.000000
488851840	3.081249	0	-2.297015	-2.297015	1	3.000000	-3.000000
488852828	2.835074	0	-0.160791	-0.160791	1	3.000000	-3.000000
488853925	4.417914	0	-5.959113	-5.959113	0	3.000000	-3.000000
488856615	3.710926	0	-5.552213	-5.552213	0	3.000000	-3.000000
488857671	2.714021	0	-6.874637	-6.874637	0	3.000000	-3.000000
488858716	3.601294	0	-2.772220	-2.772220	1	3.000000	-3.000000
488859732	3.146022	0	-6.603719	-6.603719	0	3.000000	-3.000000
488860751	4.819693	0	-7.857357	-7.857357	0	3.000000	-3.000000
488861812	3.816720	0	-6.874637	-6.874637	0	3.000000	-3.000000
488863069	2.627999	0	-4.094355	-4.094355	0	3.000000	-3.000000
488864059	3.859444	0	-4.534964	-4.534964	0	3.000000	-3.000000
488865214	3.687741	0	-4.501166	-4.501166	0	3.000000	-3.000000
488866314	2.986644	0	-2.500465	-2.500465	1	3.000000	-3.000000
488868025	2.896494	0	-5.619896	-5.619896	0	3.000000	-3.000000
488869504	3.519932	0	-11.111844	-11.111844	0	3.000000	-3.000000
488870494	2.539980	0	-8.839647	-8.839647	0	3.000000	-3.000000
488872337	2.916835	0	-5.416491	-5.416491	0	3.000000	-3.000000
488873340	3.582987	0	-7.552248	-7.552248	0	3.000000	-3.000000
488874345	2.336112	0	-7.959059	-7.959059	0	3.000000	-3.000000
488875286	3.472131	0	-9.891411	-9.891411	0	3.000000	-3.000000
488876325	3.918606	0	-4.806275	-4.806275	0	3.000000	-3.000000
488877425	4.903089	0	-13.247602	-13.247602	0	3.000000	-3.000000
488878415	5.102523	0	-8.603961	-8.603961	0	3.000000	-3.000000
488879515	3.083627	0	-4.094355	-4.094355	0	3.000000	-3.000000
488880560	3.589873	0	-6.467738	-6.467738	0	3.000000	-3.000000
488881621	3.280930	0	-5.416491	-5.416491	0	3.000000	-3.000000
488882595	1.915063	0	-3.280733	-3.280733	0	3.000000	-3.000000
488883585	3.641975	0	-9.688006	-9.688006	0	3.000000	-3.000000
488884575	2.147962	0	-5.925005	-5.925005	0	3.000000	-3.000000
488885565	2.218621	0	-6.060838	-6.060838	0	3.000000	-3.000000
488886500	2.962971	0	-8.229564	-8.229564	0	3.000000	-3.000000
488887545	3.901152	0	-6.162563	-6.162563	0	3.000000	-3.000000
488888646	3.461961	0	-5.823302	-5.823302	0	3.000000	-3.000000
488889691	3.359975	0	-5.755663	-5.755663	0	3.000000	-3.000000
488890736	3.167715	0	-7.179812	-7.179812	0	3.000000	-3.000000
488891710	3.488148	0	-6.162563	-6.162563	0	3.000000	-3.000000
488892716	1.346544	0	-7.755654	-7.755654	0	3.000000	-3.000000
488894751	3.194483	0	-11.213547	-11.213547	0	3.000000	-3.000000
488896989	3.029725	0	-6.840329	-6.840329	0	3.000000	-3.000000
488898084	3.098882	0	-8.976087	-8.976087	0	3.000000	-3.000000
488899261	3.154819	0	-8.670979	-8.670979	0	3.000000	-3.000000
488900257	3.862670	0	-8.162465	-8.162465	0	3.000000	-3.000000
488901304	2.384929	0	-7.755654	-7.755654	0	3.000000	-3.000000
488902381	4.417003	0	-12.296785	-12.296785	0	3.000000	-3.000000
488903496	4.329486	0	-9.281195	-9.281195	0	3.000000	-3.000000
488904541	4.039768	0	-8.534605	-8.534605	0	3.000000	-3.000000
488905477	3.607396	0	-7.552248	-7.552248	0	3.000000	-3.000000
488906563	3.498574	0	-4.806275	-4.806275	0	3.000000	-3.000000
488907608	2.679867	0	-10.094817	-10.094817	0	3.000000	-3.000000
488908628	3.561869	0	-8.331244	-8.331244	0	3.000000	-3.000000
488909676	2.332044	0	-9.382898	-9.382898	0	3.000000	-3.000000
488910758	4.139301	0	-7.857357	-7.857357	0	3.000000	-3.000000
488911752	2.487649	0	-5.314788	-5.314788	0	3.000000	-3.000000
488912881	3.224603	0	-5.755175	-5.755175	0	3.000000	-3.000000
488914003	2.443383	0	-9.144689	-9.144689	0	3.000000	-3.000000
488915048	2.910097	0	-5.077467	-5.077467	0	3.000000	-3.000000
488916207	4.633582	0	-7.009397	-7.009397	0	3.000000	-3.000000
488917193	1.652669	0	-7.857357	-7.857357	0	3.000000	-3.000000
