# laser 3 log-file
# log-file start-timestamp: 09.11.2011, 09:55
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
578811480	0.503485	0	-0.203460	-0.203460	1	3.000000	-3.000000
578812431	0.771378	0	-0.422728	-0.422728	1	3.000000	-3.000000
578813515	0.596989	0	-0.101766	-0.101766	1	3.000000	-3.000000
578814534	0.620526	0	-1.920549	-1.920549	1	3.000000	-3.000000
578815990	0.740887	0	-0.101766	-0.101766	1	3.000000	-3.000000
578817216	0.784216	0	0.005221	0.005221	1	3.000000	-3.000000
578818355	0.484975	0	-0.754035	-0.754035	1	3.000000	-3.000000
578819455	0.365816	0	-2.460285	-2.460285	1	3.000000	-3.000000
578820830	0.393541	0	-2.678963	-2.678963	1	3.000000	-3.000000
578821655	0.364667	0	-3.587956	-3.587956	0	3.000000	-3.000000
578822645	0.904181	0	0.208429	0.208429	1	3.000000	-3.000000
578823691	0.592580	0	0.855594	0.855594	1	3.000000	-3.000000
578825068	0.616646	0	0.855594	0.855594	1	3.000000	-3.000000
578826441	0.516100	0	1.336931	1.336931	1	3.000000	-3.000000
578827431	0.621995	0	-0.160563	-0.160563	1	3.000000	-3.000000
578828311	0.545396	0	-0.914446	-0.914446	1	3.000000	-3.000000
578829590	0.642853	0	1.764786	1.764786	1	3.000000	-3.000000
578830896	0.556090	0	1.919476	1.919476	1	3.000000	-3.000000
578831556	0.470538	0	0.154959	0.154959	1	3.000000	-3.000000
578832986	0.641108	0	0.582720	0.582720	1	3.000000	-3.000000
578833811	0.432134	0	1.711304	1.711304	1	3.000000	-3.000000
578835076	0.512892	0	1.016040	1.016040	1	3.000000	-3.000000
578836068	0.573452	0	0.700638	0.700638	1	3.000000	-3.000000
578837001	0.426344	0	0.112208	0.112208	1	3.000000	-3.000000
578838211	0.591510	0	-0.000117	-0.000117	1	3.000000	-3.000000
578838981	0.547775	0	-0.155260	-0.155260	1	3.000000	-3.000000
578840355	0.685788	0	1.128587	1.128587	1	3.000000	-3.000000
578841193	0.366966	0	1.717017	1.717017	1	3.000000	-3.000000
578842464	0.544981	0	2.032196	2.032196	1	3.000000	-3.000000
