# laser 1 log-file
# log-file start-timestamp: 07.11.2011, 20:18
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
436931132	6.797704	0	29.283666	29.283666	0	3.000000	-3.000000
436932672	8.073056	0	57.970046	57.970046	0	3.000000	-3.000000
436934157	4.366892	0	70.596241	70.596241	0	3.000000	-3.000000
436935477	4.817726	0	90.400968	90.400968	0	3.000000	-3.000000
436936936	5.892907	0	97.321907	97.321907	0	3.000000	-3.000000
436938259	5.377775	0	62.537739	62.537739	0	3.000000	-3.000000
436939636	4.488280	0	52.337103	52.337103	0	3.000000	-3.000000
436940943	5.494062	0	44.890639	44.890639	0	3.000000	-3.000000
436942382	7.573972	0	34.077965	34.077965	0	3.000000	-3.000000
436943851	5.909228	0	47.542804	47.542804	0	3.000000	-3.000000
436945159	4.835063	0	55.624413	55.624413	0	3.000000	-3.000000
436946534	8.324739	0	58.865510	58.865510	0	3.000000	-3.000000
436947883	8.086044	0	94.465729	94.465729	0	3.000000	-3.000000
436949339	6.810965	0	86.101207	86.101207	0	3.000000	-3.000000
436950801	5.977573	0	76.716622	76.716622	0	3.000000	-3.000000
436952145	5.187023	0	92.833627	92.833627	0	3.000000	-3.000000
436953465	9.130589	0	74.268470	74.268470	0	3.000000	-3.000000
436954865	12.671230	0	98.341970	98.341970	0	3.000000	-3.000000
436956243	7.025178	0	60.803631	60.803631	0	3.000000	-3.000000
436958690	8.255375	0	37.342168	37.342168	0	3.000000	-3.000000
436960010	7.866730	0	105.482415	105.482415	0	3.000000	-3.000000
436961385	8.879750	0	94.888266	94.888266	0	3.000000	-3.000000
436962818	7.087402	0	118.641236	118.641236	0	3.000000	-3.000000
436964191	7.045579	0	72.024330	72.024330	0	3.000000	-3.000000
436965566	4.844282	0	75.492546	75.492546	0	3.000000	-3.000000
436966891	3.866041	0	101.606174	101.606174	0	3.000000	-3.000000
436968261	7.353638	0	82.632991	82.632991	0	3.000000	-3.000000
436969911	8.337195	0	71.941859	71.941859	0	3.000000	-3.000000
436971286	8.262746	0	54.910525	54.910525	0	3.000000	-3.000000
436972776	8.148268	0	81.408915	81.408915	0	3.000000	-3.000000
436974135	4.175120	0	92.833627	92.833627	0	3.000000	-3.000000
436975521	8.264786	0	118.446577	118.446577	0	3.000000	-3.000000
436976896	7.589273	0	85.183150	85.183150	0	3.000000	-3.000000
436978275	5.335953	0	72.432355	72.432355	0	3.000000	-3.000000
436979701	7.247552	0	99.668053	99.668053	0	3.000000	-3.000000
436981239	5.389856	0	78.672805	78.672805	0	3.000000	-3.000000
436982617	7.767784	0	89.671430	89.671430	0	3.000000	-3.000000
436984047	8.674621	0	70.596241	70.596241	0	3.000000	-3.000000
436985373	6.538608	0	59.885573	59.885573	0	3.000000	-3.000000
436987017	8.752270	0	132.622358	132.622358	0	3.000000	-3.000000
436988447	4.312829	0	79.368788	79.368788	0	3.000000	-3.000000
436989877	7.048639	0	102.218212	102.218212	0	3.000000	-3.000000
436991268	8.276796	0	76.920635	76.920635	0	3.000000	-3.000000
436992737	6.667136	0	94.159710	94.159710	0	3.000000	-3.000000
436994277	9.729277	0	98.049771	98.049771	0	3.000000	-3.000000
436995652	8.737099	0	70.126074	70.126074	0	3.000000	-3.000000
436997027	5.074816	0	69.474171	69.474171	0	3.000000	-3.000000
436998381	4.673931	0	82.224966	82.224966	0	3.000000	-3.000000
436999723	7.099109	0	71.125986	71.125986	0	3.000000	-3.000000
437001098	7.583153	0	63.659809	63.659809	0	3.000000	-3.000000
437002418	4.447477	0	74.064457	74.064457	0	3.000000	-3.000000
437003683	5.163452	0	68.270433	68.270433	0	3.000000	-3.000000
437005003	8.166629	0	80.388851	80.388851	0	3.000000	-3.000000
437006323	7.232251	0	41.728441	41.728441	0	3.000000	-3.000000
437007643	4.811607	0	73.165667	73.165667	0	3.000000	-3.000000
437009830	3.827279	0	90.181462	90.181462	0	3.000000	-3.000000
437011163	7.497245	0	110.502914	110.502914	0	3.000000	-3.000000
437012593	9.881233	0	111.715631	111.715631	0	3.000000	-3.000000
437013968	4.796339	0	72.534362	72.534362	0	3.000000	-3.000000
437016050	4.212960	0	86.117639	86.117639	0	3.000000	-3.000000
437017354	7.158259	0	89.075176	89.075176	0	3.000000	-3.000000
437018699	7.424023	0	112.826873	112.826873	0	3.000000	-3.000000
437020104	9.253011	0	136.905687	136.905687	0	3.000000	-3.000000
437021450	7.856850	0	90.298984	90.298984	0	3.000000	-3.000000
437022824	7.160846	0	126.189706	126.189706	0	3.000000	-3.000000
437024199	5.719497	0	98.545983	98.545983	0	3.000000	-3.000000
437025629	10.883736	0	124.667603	124.667603	0	3.000000	-3.000000
437026949	9.024503	0	98.749996	98.749996	0	3.000000	-3.000000
437028269	6.220348	0	105.992447	105.992447	0	3.000000	-3.000000
437029644	6.093860	0	94.261716	94.261716	0	3.000000	-3.000000
437030964	8.749085	0	122.415471	122.415471	0	3.000000	-3.000000
437032340	7.211850	0	123.129515	123.129515	0	3.000000	-3.000000
437033770	4.835101	0	103.034263	103.034263	0	3.000000	-3.000000
437035176	5.798812	0	97.233899	97.233899	0	3.000000	-3.000000
437036795	6.966014	0	113.336905	113.336905	0	3.000000	-3.000000
437038170	4.685152	0	96.709869	96.709869	0	3.000000	-3.000000
437039765	4.508714	0	89.993032	89.993032	0	3.000000	-3.000000
437041085	5.263528	0	106.502479	106.502479	0	3.000000	-3.000000
437042515	8.355552	0	96.927947	96.927947	0	3.000000	-3.000000
437043781	7.008343	0	95.194218	95.194218	0	3.000000	-3.000000
437045211	7.515828	0	67.128025	67.128025	0	3.000000	-3.000000
437046548	5.951051	0	113.948943	113.948943	0	3.000000	-3.000000
437047907	6.195866	0	103.034263	103.034263	0	3.000000	-3.000000
437049226	6.990496	0	102.014199	102.014199	0	3.000000	-3.000000
437050647	6.707938	0	107.012511	107.012511	0	3.000000	-3.000000
437051977	6.270331	0	140.572603	140.572603	0	3.000000	-3.000000
437053352	7.794306	0	90.487481	90.487481	0	3.000000	-3.000000
437054727	7.309776	0	88.039328	88.039328	0	3.000000	-3.000000
437056115	6.251970	0	107.318530	107.318530	0	3.000000	-3.000000
437057422	4.772853	0	104.882701	104.882701	0	3.000000	-3.000000
437058742	7.744667	0	102.843020	102.843020	0	3.000000	-3.000000
437060172	6.719159	0	104.054326	104.054326	0	3.000000	-3.000000
437061547	4.073242	0	107.534286	107.534286	0	3.000000	-3.000000
437062920	6.051732	0	105.392621	105.392621	0	3.000000	-3.000000
437064187	10.077208	0	116.499102	116.499102	0	3.000000	-3.000000
437065507	7.424438	0	93.868426	93.868426	0	3.000000	-3.000000
437066977	5.465324	0	102.027148	102.027148	0	3.000000	-3.000000
437068368	5.878626	0	117.111140	117.111140	0	3.000000	-3.000000
437069688	7.417299	0	128.542997	128.542997	0	3.000000	-3.000000
437071008	6.148943	0	116.295089	116.295089	0	3.000000	-3.000000
437072434	8.366562	0	141.898685	141.898685	0	3.000000	-3.000000
437073758	8.333115	0	97.845803	97.845803	0	3.000000	-3.000000
437075078	7.040479	0	123.435535	123.435535	0	3.000000	-3.000000
437076783	6.631433	0	87.223277	87.223277	0	3.000000	-3.000000
437078213	5.605249	0	96.301843	96.301843	0	3.000000	-3.000000
437079615	4.797359	0	100.280091	100.280091	0	3.000000	-3.000000
437081073	8.030223	0	130.684661	130.684661	0	3.000000	-3.000000
437082405	5.978593	0	128.739865	128.739865	0	3.000000	-3.000000
437083768	3.560022	0	129.555916	129.555916	0	3.000000	-3.000000
437085199	8.343100	0	141.490660	141.490660	0	3.000000	-3.000000
437086574	3.832379	0	121.497414	121.497414	0	3.000000	-3.000000
437088004	3.953921	0	117.222769	117.222769	0	3.000000	-3.000000
437089421	5.662153	0	105.392621	105.392621	0	3.000000	-3.000000
437090754	8.255375	0	128.739865	128.739865	0	3.000000	-3.000000
437092129	6.309093	0	167.706294	167.706294	0	3.000000	-3.000000
437093559	3.189041	0	180.860805	180.860805	0	3.000000	-3.000000
437095924	7.685159	0	138.328463	138.328463	0	3.000000	-3.000000
437097261	6.335615	0	126.393719	126.393719	0	3.000000	-3.000000
437098564	8.749085	0	173.928682	173.928682	0	3.000000	-3.000000
437099884	5.414498	0	152.711359	152.711359	0	3.000000	-3.000000
437101259	5.890867	0	108.644613	108.644613	0	3.000000	-3.000000
437102635	6.152003	0	149.753175	149.753175	0	3.000000	-3.000000
437104065	6.745787	0	160.770040	160.770040	0	3.000000	-3.000000
437106339	6.896650	0	147.305022	147.305022	0	3.000000	-3.000000
