# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039234194	2.956444	0	-30.257973	-30.257973	0	2.000000	-2.000000
1039234703	3.015011	0	-10.162879	-10.162879	0	2.000000	-2.000000
1039234974	3.938753	0	-12.910186	-12.910186	0	2.000000	-2.000000
1039235240	6.905888	0	-70.633933	-70.633933	0	2.000000	-2.000000
1039235515	5.639185	0	-72.195113	-72.195113	0	2.000000	-2.000000
1039235735	3.452293	0	-62.547586	-62.547586	0	2.000000	-2.000000
1039236285	4.971296	0	-73.893995	-73.893995	0	2.000000	-2.000000
1039236506	6.619516	0	-78.530381	-78.530381	0	2.000000	-2.000000
1039236780	4.574383	0	-53.261760	-53.261760	0	2.000000	-2.000000
1039237330	8.363386	0	-62.566055	-62.566055	0	2.000000	-2.000000
1039237569	4.407888	0	-55.243151	-55.243151	0	2.000000	-2.000000
1039237825	3.183706	0	-55.142160	-55.142160	0	2.000000	-2.000000
1039238086	3.483151	0	-47.358890	-47.358890	0	2.000000	-2.000000
1039238595	4.541543	0	-34.063424	-34.063424	0	2.000000	-2.000000
1039238819	4.182731	0	-21.226544	-21.226544	0	2.000000	-2.000000
1039239047	4.699387	0	-11.457423	-11.457423	0	2.000000	-2.000000
1039239342	2.303702	0	-7.382044	-7.382044	0	2.000000	-2.000000
1039239585	6.542672	0	-7.702659	-7.702659	0	2.000000	-2.000000
1039239823	2.933049	0	-7.704035	-7.704035	0	2.000000	-2.000000
1039240028	5.043302	0	-6.805521	-6.805521	0	2.000000	-2.000000
1039240300	2.072219	0	-5.268376	-5.268376	0	2.000000	-2.000000
1039240851	3.329485	0	3.651424	3.651424	0	2.000000	-2.000000
1039241090	7.561397	0	-0.633060	-0.633060	1	2.000000	-2.000000
1039241349	7.079421	0	-1.337387	-1.337387	1	2.000000	-2.000000
1039241620	2.975869	0	-7.150687	-7.150687	0	2.000000	-2.000000
1039241895	4.283436	0	-9.082404	-9.082404	0	2.000000	-2.000000
1039242681	1.407249	0	-12.460727	-12.460727	0	2.000000	-2.000000
1039242937	4.051969	0	-31.794848	-31.794848	0	2.000000	-2.000000
1039243215	5.947328	0	-33.902429	-33.902429	0	2.000000	-2.000000
1039243451	3.773380	0	-28.355256	-28.355256	0	2.000000	-2.000000
1039243730	3.792308	0	-25.250296	-25.250296	0	2.000000	-2.000000
1039243985	5.109418	0	-16.880791	-16.880791	0	2.000000	-2.000000
1039244535	3.603293	0	-14.931378	-14.931378	0	2.000000	-2.000000
1039244810	2.903915	0	-6.906574	-6.906574	0	2.000000	-2.000000
1039245110	3.255870	0	-1.484392	-1.484392	1	2.000000	-2.000000
1039245340	3.245184	0	-6.969397	-6.969397	0	2.000000	-2.000000
1039245540	2.289478	0	-11.549860	-11.549860	0	2.000000	-2.000000
1039246405	4.551688	0	-2.294860	-2.294860	0	2.000000	-2.000000
1039246681	2.033790	0	-2.994280	-2.994280	0	2.000000	-2.000000
1039247285	7.090327	0	2.770705	2.770705	0	2.000000	-2.000000
1039247945	3.571392	0	-0.003676	-0.003676	1	2.000000	-2.000000
1039248220	2.099908	0	2.225068	2.225068	0	2.000000	-2.000000
1039248461	3.997031	0	1.451909	1.451909	1	2.000000	-2.000000
1039248715	5.281925	0	-15.677048	-15.677048	0	2.000000	-2.000000
1039248990	6.470526	0	-25.921557	-25.921557	0	2.000000	-2.000000
1039249226	2.191399	0	-25.851777	-25.851777	0	2.000000	-2.000000
1039249487	7.124304	0	-30.843552	-30.843552	0	2.000000	-2.000000
1039249718	5.597895	0	-46.705802	-46.705802	0	2.000000	-2.000000
1039249980	6.142359	0	-30.067696	-30.067696	0	2.000000	-2.000000
1039250585	2.066723	0	-38.425409	-38.425409	0	2.000000	-2.000000
1039250893	3.974347	0	-32.220129	-32.220129	0	2.000000	-2.000000
1039251644	3.299739	0	-24.607132	-24.607132	0	2.000000	-2.000000
1039251907	6.726333	0	-52.869319	-52.869319	0	2.000000	-2.000000
1039252181	2.636213	0	-69.639893	-69.639893	0	2.000000	-2.000000
1039252759	3.016818	0	-20.855896	-20.855896	0	2.000000	-2.000000
