383.124258	701.0
383.124257	741.0
383.124255	715.0
383.124263	713.0
383.124274	767.0
383.124295	719.0
383.124315	760.0
383.124324	745.0
383.124334	836.0
383.124344	706.0
383.12435	745.0
383.124369	795.0
383.124393	758.0
383.124414	731.0
383.12444	749.0
383.124456	671.0
383.124475	710.0
383.124482	692.0
383.124488	612.0
383.124494	665.0
383.12451	563.0
383.124534	576.0
383.124546	584.0
383.124558	610.0
383.124579	557.0
383.124597	605.0
383.124611	574.0
383.124631	640.0
383.124648	597.0
383.124668	556.0
383.124698	530.0
383.124733	537.0
383.124769	565.0
383.124795	506.0
383.124811	496.0
383.124842	522.0
383.124858	492.0
383.124873	448.0
383.124893	445.0
383.12492	464.0
383.12495	441.0
383.12498	428.0
383.125007	392.0
383.125014	346.0
383.12502	389.0
383.125033	401.0
383.125049	376.0
383.125054	393.0
383.125063	364.0
383.125077	371.0
383.125089	362.0
383.125104	353.0
383.125106	301.0
383.125115	335.0
383.12513	329.0
383.125143	367.0
383.125163	310.0
383.125188	313.0
383.125207	274.0
383.125224	305.0
383.125239	256.0
383.125249	317.0
383.125265	295.0
383.125293	294.0
383.125306	229.0
383.125314	296.0
383.125331	243.5
383.125352	277.0
383.12537	277.0
383.125388	244.0
383.125432	262.0
383.125463	215.0
383.125484	246.0
383.1255	219.5
383.125524	201.5
383.125548	215.0
383.125576	238.0
383.125618	216.0
383.125643	241.0
383.125671	222.0
383.125707	183.0
383.125747	200.0
383.125777	191.0
383.125829	170.0
383.125911	155.0
383.125944	162.0
383.12597	120.0
383.12599	164.0
383.126011	125.0
383.126047	130.0
383.126073	133.0
383.126102	113.0
383.126125	115.0
383.12615	151.0
383.126181	115.0
383.126234	98.0
383.126254	119.0
383.126268	102.0
383.126292	119.0
383.126328	84.0
383.126337	85.0
383.126353	90.0
383.126378	89.0
383.126396	93.0
383.12641	116.0
383.126427	79.0
383.12645	86.0
383.126468	102.0
383.126478	91.0
383.126482	79.0
383.126497	67.0
383.126532	73.0
383.126576	82.0
383.126618	76.0
383.126626	83.0
383.126638	55.0
383.126658	77.0
383.126683	80.0
383.126696	64.0
383.126707	85.0
383.126728	58.0
383.126745	62.0
383.12676	73.0
383.126774	58.0
383.126794	65.0
383.126819	43.0
383.126834	53.0
383.126841	66.0
383.12685	61.0
383.126879	66.0
383.126883	71.0
383.126897	50.0
383.126918	48.0
383.126939	52.0
383.126945	42.0
383.126966	50.0
383.126976	52.0
383.127003	39.0
383.127019	43.0
383.127029	59.0
383.127039	52.0
383.127054	51.0
383.127068	55.0
383.127078	47.0
383.127091	56.0
383.127095	51.0
383.127104	49.0
383.127117	49.0
383.127128	35.0
383.127141	43.0
383.127156	49.0
383.127175	44.0
383.127193	50.0
383.127214	50.0
383.127233	29.0
383.127245	42.0
383.127264	40.0
383.127284	45.0
383.127313	43.0
383.127348	34.0
383.127386	41.0
383.12744	35.0
383.127464	30.0
383.127506	37.0
383.127526	34.0
383.127539	32.0
383.127556	33.0
383.127571	50.0
383.127601	47.0
383.127637	43.0
383.127666	29.0
383.127698	21.0
383.127722	36.0
383.127747	43.0
383.127767	34.0
383.127789	21.0
383.127794	30.0
383.127825	36.0
383.127919	31.0
383.127975	28.0
383.128016	30.0
383.128035	24.0
383.128031	23.0
383.128051	17.0
383.128077	35.0
383.128129	22.0
383.128189	27.0
383.1282	23.0
383.128215	26.0
383.12824	25.0
383.128266	28.0
383.128304	20.0
383.128307	20.0
383.128317	18.0
383.128325	25.0
383.128333	20.0
383.128342	22.0
383.12836	21.0
383.128395	33.0
383.128437	17.0
383.128447	31.0
383.128479	28.0
383.128509	27.0
383.128546	35.0
383.128596	29.0
383.128649	29.0
383.128677	32.0
383.128689	22.0
383.12871	26.0
383.128728	24.0
383.128744	24.0
383.128781	18.0
383.128801	12.0
383.128825	21.0
383.128837	25.0
383.128854	26.0
383.128876	22.0
383.128885	43.0
383.128889	21.0
383.128906	16.0
383.128952	21.0
383.128955	29.0
383.128984	20.0
383.12904	25.0
383.129064	18.0
383.129101	13.0
383.129117	26.0
383.129152	32.0
383.129206	24.0
383.129277	15.0
383.129336	20.0
383.129357	18.0
383.129393	17.0
383.12943	15.0
383.129512	24.0
383.129574	26.0
383.129617	23.0
383.129673	17.0
383.129719	16.0
383.129759	18.0
383.129804	21.0
383.129851	23.0
383.12989	14.0
383.12992	20.0
383.129943	12.0
383.129953	20.0
383.129968	20.0
383.129986	30.0
383.130026	26.0
383.130056	21.0
383.130067	16.0
383.130112	25.0
383.130154	18.0
383.130187	21.0
383.130203	13.0
383.130219	18.0
383.130258	24.0
383.130333	12.0
383.130395	23.0
383.130434	12.0
383.130491	27.0
383.130534	13.0
383.130587	20.0
383.130618	13.0
383.130635	18.0
383.130676	13.0
383.130715	17.0
383.130727	24.0
383.130735	22.0
383.130745	15.0
383.130748	16.0
383.130757	14.0
383.13077	20.0
383.130778	27.0
383.130797	26.0
383.130802	22.0
383.130822	21.0
383.130835	16.0
383.130857	12.0
383.13086	14.0
383.130893	25.0
383.130936	17.0
383.130982	19.0
383.131	21.0
383.131021	12.0
383.131041	17.0
383.131079	12.0
383.13113	18.0
383.131148	8.0
383.131193	25.0
383.131217	20.0
383.131239	12.0
383.131307	22.0
383.131368	19.0
383.131422	19.0
383.131478	19.0
383.131652	20.0
383.131681	19.0
383.131708	21.0
383.131746	11.0
383.131765	19.0
383.131852	14.0
383.131909	18.0
383.13198	22.0
383.132082	24.0
383.132133	22.0
383.132173	17.0
383.132229	12.0
383.132269	27.0
383.132308	17.0
383.132358	23.0
383.132404	33.0
383.132422	22.0
383.132442	19.0
383.132471	16.0
383.132534	18.0
383.132595	21.0
383.132624	18.0
383.132638	10.0
383.132674	12.0
383.132709	19.0
383.132737	21.0
383.132772	27.0
383.132799	15.0
383.132814	20.0
383.132888	20.0
383.132901	24.5
383.132938	16.0
383.132961	18.0
383.132984	16.0
383.133019	25.0
383.133031	21.0
383.133034	15.0
383.133071	26.0
383.133121	21.0
383.133173	27.0
383.133182	21.0
383.133274	18.0
383.13329	18.0
383.133331	17.0
383.133383	18.0
383.133458	27.0
383.133527	16.0
383.133536	19.0
383.133569	30.0
383.133601	14.0
383.133602	25.0
383.133647	25.0
383.133677	21.0
383.133726	17.0
383.133759	16.0
383.133809	22.0
383.133908	21.0
383.133966	15.0
383.134013	19.0
383.134073	16.0
383.134114	21.0
383.134126	29.0
383.134149	24.0
383.134201	31.0
383.134234	19.0
383.134273	19.0
383.134309	20.0
383.134387	29.0
383.134449	22.0
383.134488	26.0
383.134498	30.0
383.134521	20.0
383.134566	20.0
383.134597	24.0
383.134609	31.0
383.134639	20.0
383.134687	24.0
383.134709	23.0
383.134767	22.0
383.134815	22.0
383.134893	20.0
383.134911	28.0
383.134945	22.0
383.134989	28.0
383.135015	34.0
383.135052	20.0
383.135096	25.0
383.135129	40.0
383.135146	27.0
383.13517	30.0
383.135224	33.0
383.135273	21.0
383.135296	20.0
383.135308	27.0
383.135333	28.0
383.135387	27.0
383.135409	37.0
383.135448	39.0
383.135516	33.0
383.135566	28.0
383.135607	27.0
383.135629	27.0
383.135669	42.0
383.135717	34.0
383.135761	37.0
383.135797	37.0
383.135825	34.0
383.135867	35.0
383.135902	27.0
383.135951	36.0
383.135974	39.0
383.135986	30.0
383.136056	35.0
383.136091	37.0
383.136158	34.0
383.136176	35.0
383.136245	36.0
383.136268	47.0
383.136335	31.0
383.136412	36.0
383.136433	43.0
383.136505	42.0
383.136518	33.0
383.136546	68.0
383.136584	55.0
383.136592	56.0
383.136596	56.0
383.136611	59.0
383.136634	42.0
383.136649	38.0
383.136683	65.0
383.136716	52.0
383.136741	43.0
383.136788	43.0
383.136842	70.0
383.136868	40.0
383.136916	45.0
383.13698	71.0
383.137059	70.0
383.137109	59.0
383.137128	77.0
383.137124	68.0
383.13715	57.0
383.137183	73.0
383.137226	86.0
383.137288	80.0
383.13732	90.0
383.137433	88.0
383.137499	99.0
383.137565	103.0
383.137619	98.0
383.137721	104.0
383.137783	149.0
383.137863	142.0
383.137943	150.0
383.137987	135.0
383.138006	164.0
383.138018	112.0
383.138034	139.0
383.138099	151.0
383.138166	160.0
383.13831	178.0
383.138345	178.0
383.138386	162.0
383.138431	179.0
383.138488	196.0
383.138539	195.0
383.138719	141.0
383.138762	179.0
383.138819	152.0
383.138857	168.0
383.138911	158.0
383.139005	151.0
383.139126	158.0
383.139333	149.0
383.139404	103.0
383.139471	105.0
383.139555	81.0
383.1396	76.0
383.139617	85.0
383.139686	86.0
383.139756	78.0
383.139813	75.0
383.139892	58.0
383.139932	59.0
383.139968	67.0
383.14023	50.0
383.140284	48.0
383.140487	53.0
383.140524	46.0
383.140536	56.0
383.140686	51.0
383.140814	38.0
383.141	37.0
383.141051	29.0
383.141096	46.0
383.141119	32.0
383.141159	30.0
383.141185	27.0
383.141235	38.0
383.141318	37.0
383.141328	25.0
383.141359	23.0
383.141459	18.0
383.141504	30.0
383.14152	15.0
383.141583	32.0
383.141641	34.0
383.141727	36.0
383.141769	28.0
383.141776	24.0
383.141848	24.0
383.141871	22.0
383.141941	39.0
383.141959	23.0
383.141972	23.0
383.14202	39.0
383.142067	28.0
383.142084	29.0
383.142097	21.0
383.142109	25.0
383.142127	30.0
383.142163	25.0
383.142195	32.0
383.142253	19.0
383.142313	28.0
383.14238	24.0
383.1425	30.0
383.142548	21.0
383.142652	21.0
383.142739	38.0
383.142814	31.0
383.142811	27.0
383.142837	30.0
383.142877	21.0
383.142934	22.0
383.143014	26.0
383.143077	29.0
383.143121	23.0
383.143296	25.0
383.143369	24.0
383.143425	29.0
383.143484	25.0
383.143533	22.0
383.143584	27.0
383.143634	24.0
383.14371	30.0
383.143789	20.0
383.143827	32.0
383.143879	23.0
383.14394	20.0
383.144009	25.0
383.144056	24.0
383.144086	32.0
383.144117	25.0
383.144172	29.0
383.144191	29.0
383.144233	22.0
383.144274	22.0
383.144469	18.0
383.144504	16.0
383.144502	23.0
383.144538	22.0
383.144563	22.0
383.144595	26.0
383.144617	23.0
383.14467	19.0
383.144734	21.0
383.144831	23.0
383.144914	15.0
383.145022	29.0
383.145093	14.0
383.145116	25.0
383.145173	24.0
383.145233	26.0
383.14557	20.0
383.145652	28.0
383.145788	36.0
383.145864	26.0
383.145908	23.0
383.145958	33.0
383.146018	45.0
383.146025	41.0
383.146036	35.0
383.146056	37.0
383.146094	41.0
383.146127	39.0
383.146142	47.0
383.146154	38.0
383.146201	48.0
383.146207	36.0
383.146282	42.0
383.146307	32.0
383.146348	31.0
383.146376	34.0
383.146409	26.0
383.146459	34.0
383.146484	25.0
383.14648	34.0
383.146508	32.0
383.146512	42.0
383.146526	32.0
383.146578	38.0
383.146604	24.0
383.146638	43.0
383.146671	38.0
383.146695	28.0
383.146757	34.0
383.146809	26.0
383.14683	24.0
383.146891	27.0
383.146948	41.0
383.147001	28.0
383.147056	40.0
383.14714	24.0
383.147361	27.0
383.147464	19.0
383.147606	29.0
383.14771	32.0
383.147908	23.0
383.147972	18.0
383.14797	37.0
383.147973	42.0
383.147967	23.0
383.147847	25.0
383.147798	30.0
383.147799	35.0
383.14777	29.0
383.147725	37.0
383.147664	37.0
383.147454	33.0
383.147262	34.0
383.147192	25.0
383.146918	30.0
383.140218	32.0
383.139628	41.0
383.139358	68.0
383.139173	118.0
383.139091	136.0
383.138802	142.0
383.138264	154.0
#383.134863	194.0
383.130153	27.0
383.128852	14.0
383.127727	23.0
383.126954	33.0
383.126931	61.0
383.126229	54.0
383.125884	113.0
383.125876	151.0
383.125809	143.5
383.12581	156.0
383.125774	159.0
383.125733	180.0
383.12572	154.0
383.125699	188.0
383.125675	175.0
383.125649	214.0
383.125625	178.0
383.125614	158.0
383.125589	175.0
383.12554	210.0
383.125494	211.0
383.125489	230.0
383.125447	198.0
383.125398	234.0
383.125378	265.0
383.125354	243.0
383.125291	227.0
383.125243	239.0
383.125175	236.0
383.12514	301.0
383.125103	320.0
383.125083	342.0
383.125051	306.0
383.125022	340.0
383.124958	332.0
383.124936	392.0
383.124884	313.0
383.124855	426.0
383.124833	362.0
383.124784	428.0
383.124774	557.0
383.124766	537.0
383.124741	426.0
383.124737	446.0
383.124717	445.0
383.124684	509.0
383.124655	573.0
383.124634	547.0
383.124594	605.0
383.124547	635.0
383.124511	596.0
383.124484	615.0
383.124457	645.0
383.124427	636.0
383.124392	714.0
383.124348	659.0
383.12432	727.0
383.124293	739.0
383.124267	731.0
383.124237	702.0
383.124215	740.0
383.124182	729.0
383.124161	692.0
383.124144	709.0
383.124128	694.0
383.124114	717.0
383.124094	679.0
383.124075	704.0
383.124059	676.0
383.12404	668.0
383.124017	624.0
383.123998	602.0
383.123988	549.0
383.12398	648.0
383.123965	583.0
383.123951	556.0
383.123941	640.0
383.12393	573.0
383.123914	556.0
383.123895	612.0
383.123879	513.0
383.123846	505.0
383.123822	476.0
383.123799	523.0
383.123777	488.0
383.123757	433.0
383.12372	443.0
383.123701	418.0
383.123682	393.0
383.123647	362.0
383.123611	378.0
383.123602	364.0
383.123538	384.0
383.123509	334.0
383.123486	356.0
383.123463	352.0
383.123448	328.0
383.123429	316.0
383.123412	348.0
383.123389	282.0
383.123376	324.0
383.123365	319.0
383.123346	317.0
383.123332	301.0
383.123317	315.0
383.123309	284.0
383.123289	317.0
383.123278	348.0
383.123272	322.0
383.123262	307.0
383.123221	265.0
383.123193	258.0
383.123163	266.0
383.12312	283.0
383.123102	285.0
383.123087	291.0
383.123072	287.0
383.123057	317.0
383.123048	294.0
383.123037	329.0
383.123005	301.0
383.122992	350.0
383.122982	331.0
383.12297	300.0
383.122951	364.0
383.122941	363.0
383.122936	391.0
383.12293	401.0
383.122923	403.0
383.122917	312.0
383.12291	325.0
383.122899	389.0
383.122876	359.0
383.122861	377.0
383.122851	365.0
383.122834	430.0
383.12282	416.0
383.122806	398.0
383.122776	395.0
383.12277	469.0
383.122763	433.0
383.122755	406.0
383.122744	473.0
383.122723	467.0
383.122696	486.0
383.122665	451.0
383.122642	483.0
383.122621	538.0
383.122604	574.0
383.122596	496.0
383.122588	614.0
383.12257	568.0
383.122553	567.0
383.122547	504.0
383.122539	575.0
383.122536	590.0
383.122524	486.0
383.122498	567.0
383.122484	576.0
383.12246	565.0
383.12244	519.0
383.122419	508.0
383.122411	580.0
383.122402	614.0
383.122393	553.0
383.122377	579.0
383.122365	561.0
383.122356	656.0
383.122347	504.0
383.12234	545.0
383.122333	586.0
383.122331	650.0
383.122322	597.0
383.122318	578.0
383.122308	557.0
383.122286	620.0
383.122279	545.0
383.12226	441.0
383.122248	540.0
383.122231	568.0
383.122215	514.0
383.122203	452.0
383.122193	544.0
383.12218	478.0
383.12216	510.0
383.122139	491.0
383.122114	429.0
383.122086	486.0
383.122064	468.0
383.122036	398.0
383.122015	423.0
383.121997	417.0
383.121981	384.0
383.121947	389.0
383.121932	405.0
383.121913	344.0
383.12188	373.0
383.121861	364.0
383.12184	368.0
383.121815	354.0
383.121802	336.0
383.121784	300.0
383.121764	340.0
383.121748	305.0
383.12171	313.0
383.121674	328.0
383.121638	272.0
383.121618	306.0
383.121598	280.0
383.12159	277.0
383.121562	259.0
383.12155	281.0
383.121539	271.0
383.121508	255.0
383.121485	229.0
383.121448	217.0
383.121424	209.0
383.121411	208.0
383.121395	189.0
383.121388	192.0
383.121361	243.0
383.121332	176.0
383.121317	219.0
383.121309	245.0
383.121288	170.0
383.121246	166.0
383.121212	215.0
383.121183	148.0
383.121166	182.0
383.121157	191.0
383.121144	158.0
383.121114	165.0
383.121097	153.0
383.121073	142.0
383.121042	150.0
383.121017	159.0
383.121002	147.0
383.120975	139.0
383.120957	126.0
383.12094	132.0
383.120911	130.0
383.120895	135.0
383.120862	115.0
383.120842	132.0
383.120796	114.0
383.12075	102.0
383.12071	104.0
383.120671	94.0
383.120648	105.0
383.120614	105.0
383.120579	102.0
383.120552	106.0
383.120522	132.0
383.120505	99.0
383.120474	94.0
383.120461	100.0
383.120452	110.0
383.120445	104.0
383.120412	101.0
383.120371	111.0
383.120344	107.0
383.120281	95.0
383.120248	66.0
383.120192	87.0
383.120147	106.0
383.120129	99.0
383.120102	109.0
383.120052	90.0
383.119983	86.0
#383.095365	48.0
383.1201	50.0
383.120807	110.0
383.121072	143.0
383.121071	164.0
383.121068	182.0
383.121075	132.0
