-178,797997 0,000000 
-177,796327 0,000000 
-176,794658 2,000000 
-175,792988 2,000000 
-174,791319 1,000000 
-173,789649 0,000000 
-172,787980 2,000000 
-171,786311 2,000000 
-170,784641 0,000000 
-169,782972 0,000000 
-168,781302 0,000000 
-167,779633 0,000000 
-166,777963 0,000000 
-165,776294 1,000000 
-164,774624 1,000000 
-163,772955 0,000000 
-162,771285 0,000000 
-161,769616 0,000000 
-160,767947 0,000000 
-159,766277 1,000000 
-158,764608 1,000000 
-157,762938 3,000000 
-156,761269 0,000000 
-155,759599 0,000000 
-154,757930 1,000000 
-153,756260 0,000000 
-152,754591 0,000000 
-151,752922 0,000000 
-150,751252 0,000000 
-149,749583 0,000000 
-148,747913 1,000000 
-147,746244 0,000000 
-146,744574 3,000000 
-145,742905 1,000000 
-144,741235 0,000000 
-143,739566 0,000000 
-142,737896 0,000000 
-141,736227 1,000000 
-140,734558 0,000000 
-139,732888 3,000000 
-138,731219 2,000000 
-137,729549 2,000000 
-136,727880 0,000000 
-135,726210 1,000000 
-134,724541 1,000000 
-133,722871 0,000000 
-132,721202 0,000000 
-131,719533 0,000000 
-130,717863 0,000000 
-129,716194 2,000000 
-128,714524 2,000000 
-127,712855 1,000000 
-126,711185 0,000000 
-125,709516 0,000000 
-124,707846 0,000000 
-123,706177 2,000000 
-122,704508 1,000000 
-121,702838 1,000000 
-120,701169 1,000000 
-119,699499 1,000000 
-118,697830 0,000000 
-117,696160 0,000000 
-116,694491 0,000000 
-115,692821 0,000000 
-114,691152 1,000000 
-113,689482 2,000000 
-112,687813 0,000000 
-111,686144 1,000000 
-110,684474 2,000000 
-109,682805 0,000000 
-108,681135 0,000000 
-107,679466 0,000000 
-106,677796 1,000000 
-105,676127 0,000000 
-104,674457 1,000000 
-103,672788 0,000000 
-102,671119 1,000000 
-101,669449 3,000000 
-100,667780 0,000000 
-99,666110 1,000000 
-98,664441 1,000000 
-97,662771 1,000000 
-96,661102 2,000000 
-95,659432 1,000000 
-94,657763 0,000000 
-93,656093 0,000000 
-92,654424 5,000000 
-91,652755 0,000000 
-90,651085 0,000000 
-89,649416 3,000000 
-88,647746 2,000000 
-87,646077 1,000000 
-86,644407 7,000000 
-85,642738 1,000000 
-84,641068 1,000000 
-83,639399 2,000000 
-82,637730 1,000000 
-81,636060 1,000000 
-80,634391 2,000000 
-79,632721 2,000000 
-78,631052 1,000000 
-77,629382 3,000000 
-76,627713 0,000000 
-75,626043 3,000000 
-74,624374 9,000000 
-73,622705 2,000000 
-72,621035 7,000000 
-71,619366 15,000000 
-70,617696 5,000000 
-69,616027 18,000000 
-68,614357 3,000000 
-67,612688 2,000000 
-66,611018 5,000000 
-65,609349 20,000000 
-64,607679 27,000000 
-63,606010 1,000000 
-62,604341 11,000000 
-61,602671 32,000000 
-60,601002 7,000000 
-59,599332 21,000000 
-58,597663 5,000000 
-57,595993 12,000000 
-56,594324 5,000000 
-55,592654 45,000000 
-54,590985 17,000000 
-53,589316 7,000000 
-52,587646 41,000000 
-51,585977 6,000000 
-50,584307 54,000000 
-49,582638 35,000000 
-48,580968 38,000000 
-47,579299 158,000000 
-46,577629 59,000000 
-45,575960 88,000000 
-44,574290 181,000000 
-43,572621 77,000000 
-42,570952 117,000000 
-41,569282 175,000000 
-40,567613 106,000000 
-39,565943 201,000000 
-38,564274 97,000000 
-37,562604 193,000000 
-36,560935 290,000000 
-35,559265 101,000000 
-34,557596 295,000000 
-33,555927 165,000000 
-32,554257 175,000000 
-31,552588 264,000000 
-30,550918 160,000000 
-29,549249 194,000000 
-28,547579 284,000000 
-27,545910 190,000000 
-26,544240 223,000000 
-25,542571 331,000000 
-24,540902 141,000000 
-23,539232 328,000000 
-22,537563 344,000000 
-21,535893 252,000000 
-20,534224 372,000000 
-19,532554 327,000000 
-18,530885 255,000000 
-17,529215 396,000000 
-16,527546 342,000000 
-15,525876 359,000000 
-14,524207 418,000000 
-13,522538 360,000000 
-12,520868 366,000000 
-11,519199 313,000000 
-10,517529 366,000000 
-9,515860 339,000000 
-8,514190 438,000000 
-7,512521 380,000000 
-6,510851 306,000000 
-5,509182 366,000000 
-4,507513 345,000000 
-3,505843 400,000000 
-2,504174 409,000000 
-1,502504 383,000000 
-0,500835 359,000000 
0,500835 371,000000 
1,502504 259,000000 
2,504174 300,000000 
3,505843 360,000000 
4,507513 127,000000 
5,509182 299,000000 
6,510851 232,000000 
7,512521 173,000000 
8,514190 289,000000 
9,515860 150,000000 
10,517529 245,000000 
11,519199 181,000000 
12,520868 86,000000 
13,522538 197,000000 
14,524207 146,000000 
15,525876 54,000000 
16,527546 234,000000 
17,529215 84,000000 
18,530885 125,000000 
19,532554 146,000000 
20,534224 72,000000 
21,535893 164,000000 
22,537563 72,000000 
23,539232 41,000000 
24,540902 155,000000 
25,542571 35,000000 
26,544240 73,000000 
27,545910 64,000000 
28,547579 20,000000 
29,549249 24,000000 
30,550918 57,000000 
31,552588 23,000000 
32,554257 33,000000 
33,555927 47,000000 
34,557596 8,000000 
35,559265 33,000000 
36,560935 50,000000 
37,562604 5,000000 
38,564274 18,000000 
39,565943 19,000000 
40,567613 4,000000 
41,569282 31,000000 
42,570952 9,000000 
43,572621 3,000000 
44,574290 2,000000 
45,575960 5,000000 
46,577629 8,000000 
47,579299 9,000000 
48,580968 1,000000 
49,582638 1,000000 
50,584307 4,000000 
51,585977 3,000000 
52,587646 2,000000 
53,589316 0,000000 
54,590985 3,000000 
55,592654 3,000000 
56,594324 1,000000 
57,595993 1,000000 
58,597663 3,000000 
59,599332 2,000000 
60,601002 1,000000 
61,602671 1,000000 
62,604341 2,000000 
63,606010 0,000000 
64,607679 1,000000 
65,609349 2,000000 
66,611018 0,000000 
67,612688 2,000000 
68,614357 2,000000 
69,616027 1,000000 
70,617696 3,000000 
71,619366 0,000000 
72,621035 3,000000 
73,622705 1,000000 
74,624374 0,000000 
75,626043 1,000000 
76,627713 1,000000 
77,629382 0,000000 
78,631052 1,000000 
79,632721 0,000000 
80,634391 1,000000 
81,636060 2,000000 
82,637730 1,000000 
83,639399 1,000000 
84,641068 1,000000 
85,642738 1,000000 
86,644407 0,000000 
87,646077 0,000000 
88,647746 1,000000 
89,649416 0,000000 
90,651085 0,000000 
91,652755 0,000000 
92,654424 2,000000 
93,656093 1,000000 
94,657763 1,000000 
95,659432 1,000000 
96,661102 0,000000 
97,662771 1,000000 
98,664441 2,000000 
99,666110 1,000000 
100,667780 0,000000 
101,669449 2,000000 
102,671119 0,000000 
103,672788 1,000000 
104,674457 0,000000 
105,676127 2,000000 
106,677796 1,000000 
107,679466 2,000000 
108,681135 1,000000 
109,682805 0,000000 
110,684474 0,000000 
111,686144 0,000000 
112,687813 0,000000 
113,689482 0,000000 
114,691152 2,000000 
115,692821 1,000000 
116,694491 0,000000 
117,696160 1,000000 
118,697830 1,000000 
119,699499 2,000000 
120,701169 0,000000 
121,702838 3,000000 
122,704508 1,000000 
123,706177 0,000000 
124,707846 0,000000 
125,709516 0,000000 
126,711185 1,000000 
127,712855 0,000000 
128,714524 1,000000 
129,716194 1,000000 
130,717863 1,000000 
131,719533 0,000000 
132,721202 1,000000 
133,722871 1,000000 
134,724541 0,000000 
135,726210 1,000000 
136,727880 0,000000 
137,729549 0,000000 
138,731219 1,000000 
139,732888 0,000000 
140,734558 2,000000 
141,736227 2,000000 
142,737896 2,000000 
143,739566 0,000000 
144,741235 0,000000 
145,742905 1,000000 
146,744574 2,000000 
147,746244 1,000000 
148,747913 1,000000 
149,749583 1,000000 
150,751252 0,000000 
151,752922 1,000000 
152,754591 0,000000 
153,756260 1,000000 
154,757930 1,000000 
155,759599 2,000000 
156,761269 0,000000 
157,762938 0,000000 
158,764608 0,000000 
159,766277 0,000000 
160,767947 0,000000 
161,769616 0,000000 
162,771285 1,000000 
163,772955 0,000000 
164,774624 0,000000 
165,776294 1,000000 
166,777963 1,000000 
167,779633 0,000000 
168,781302 2,000000 
169,782972 1,000000 
170,784641 0,000000 
171,786311 0,000000 
172,787980 0,000000 
173,789649 0,000000 
174,791319 0,000000 
175,792988 0,000000 
176,794658 1,000000 
177,796327 0,000000 
178,797997 0,000000 
179,799666 0,000000 
180,801336 1,000000 
181,803005 2,000000 
182,804674 1,000000 
183,806344 2,000000 
184,808013 0,000000 
185,809683 1,000000 
186,811352 0,000000 
187,813022 1,000000 
188,814691 1,000000 
189,816361 0,000000 
190,818030 0,000000 
191,819699 2,000000 
192,821369 1,000000 
193,823038 0,000000 
194,824708 1,000000 
195,826377 0,000000 
196,828047 0,000000 
197,829716 1,000000 
198,831386 1,000000 
199,833055 0,000000 
200,834725 1,000000 
201,836394 1,000000 
202,838063 1,000000 
203,839733 0,000000 
204,841402 0,000000 
205,843072 1,000000 
206,844741 1,000000 
207,846411 1,000000 
208,848080 1,000000 
209,849750 1,000000 
210,851419 0,000000 
211,853088 0,000000 
212,854758 0,000000 
213,856427 2,000000 
214,858097 0,000000 
215,859766 0,000000 
216,861436 0,000000 
217,863105 0,000000 
218,864775 0,000000 
219,866444 0,000000 
220,868114 1,000000 
221,869783 0,000000 
222,871452 3,000000 
223,873122 0,000000 
224,874791 0,000000 
225,876461 0,000000 
226,878130 0,000000 
227,879800 0,000000 
228,881469 2,000000 
229,883139 0,000000 
230,884808 1,000000 
231,886477 0,000000 
232,888147 0,000000 
233,889816 0,000000 
234,891486 0,000000 
235,893155 0,000000 
236,894825 0,000000 
237,896494 0,000000 
238,898164 1,000000 
239,899833 2,000000 
240,901503 1,000000 
241,903172 1,000000 
242,904841 0,000000 
243,906511 0,000000 
244,908180 0,000000 
245,909850 0,000000 
246,911519 0,000000 
247,913189 1,000000 
248,914858 0,000000 
249,916528 0,000000 
250,918197 0,000000 
251,919866 0,000000 
252,921536 0,000000 
253,923205 0,000000 
254,924875 2,000000 
255,926544 1,000000 
256,928214 0,000000 
257,929883 0,000000 
258,931553 0,000000 
259,933222 1,000000 
260,934891 1,000000 
261,936561 1,000000 
262,938230 1,000000 
263,939900 0,000000 
264,941569 0,000000 
265,943239 0,000000 
266,944908 2,000000 
267,946578 1,000000 
268,948247 0,000000 
269,949917 0,000000 
270,951586 0,000000 
271,953255 0,000000 
272,954925 0,000000 
273,956594 0,000000 
274,958264 0,000000 
275,959933 1,000000 
276,961603 0,000000 
277,963272 0,000000 
278,964942 0,000000 
279,966611 1,000000 
280,968280 1,000000 
281,969950 1,000000 
282,971619 0,000000 
283,973289 0,000000 
284,974958 2,000000 
285,976628 0,000000 
286,978297 0,000000 
287,979967 0,000000 
288,981636 4,000000 
289,983306 1,000000 
290,984975 1,000000 
291,986644 0,000000 
292,988314 0,000000 
293,989983 0,000000 
294,991653 1,000000 
295,993322 1,000000 
296,994992 1,000000 
297,996661 0,000000 
298,998331 0,000000 
300,000000 0,000000 
